K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
75.04.11.2007,,,,,,7 Tuweya,,"Semula wil Kec. Randangan Surat Bupati No. 100/Pem/144/VI/2013
Tgl. 04 Juni 2013 Sesuai Perda No. 3/2008 sesuai Perda No. 3/2008
pemekaran desa Bohusami"
75.04.12,,,,12Popayato Timur,-,7,,Perda No. 2/2008
75.04.12.2001,,,,,,1 Milangodaa,,Semula wil. Kec. Popayato
75.04.12.2002,,,,,,2 Londoun,,Semula wil. Kec. Popayato
75.04.12.2003,,,,,,3 Marisa,,Semula wil. Kec. Popayato
75.04.12.2004,,,,,,4 Tahele,,Semula wil. Kec. Popayato
75.04.12.2005,,,,,,5 Bunto,,Semula wil. Kec. Popayato
75.04.12.2006,,,,,,6 Maleo,,Semula wil. Kec. Popayato
75.04.12.2007,,,,,,7 Kelapa Lima,,Perda No. 3/2008
75.04.13,,,,13Popayato Barat,-,7,,Perda No. 2/2008
75.04.13.2001,,,,,,1 Dudewulo,,Semula wil. Kec. Popayato
75.04.13.2002,,,,,,2 Tunas Jaya,,Semula wil. Kec. Popayato
75.04.13.2003,,,,,,3 Padengo,,Semula wil. Kec. Popayato
75.04.13.2004,,,,,,4 Molosipat,,"Semula wil. Kec. Popayato. Koreksi nama Srt Sekda No 100/1223/Pem
tgl 14 April 2016. Perbaikan Nama dari Molosifat menajdi Molosipat
Surat Bup Pohuwato no 100/PEM/537 tgl 12 April 2021,Surat Sesditjen
Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
75.04.13.2005,,,,,,5 Butungale,,Perda No. 3/2008
75.04.13.2006,,,,,,6 Persatuan,,Perda No. 3/2008
75.04.13.2007,,,,,,7 Molosipat Utara,,"Perda No. 3/2008. Koreksi nama Srt Sekda No 100/1223/Pem tgl 14
April 2016. Perbaikan Nama dari Molosifat Utara menjadi Molosipat
Utara Surat Bup Pohuwato no 100/PEM/537 tgl 12 April 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
