Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.15.40039,Pulau Baleh Koe,,"08°47'03.00"" S 119°47'58.99"" T",TBP
53.15.40040,Pulau Bangkau,,"08°33'00.00"" S 119°47'08.00"" T",TBP
53.15.40041,Pulau Barresu Saha,,"08°30'38.22"" S 119°41'45.62"" T",
53.15.40042,Pulau Batu,,"08°34'19.89"" S 119°44'57.85"" T",
53.15.40043,Pulau Batu Mandi,,"08°46'20.63"" S 119°48'12.15"" T",
53.15.40044,Pulau Batudidiki,,"08°40'34.69"" S 119°31'59.85"" T",TBP
53.15.40045,Pulau Batumandi Barat,,"08°30'01.00"" S 119°42'37.00"" T",TBP
53.15.40046,Pulau Batumandi Utara,,"08°29'13.98"" S 119°43'52.82"" T",TBP
53.15.40047,Pulau Batupengah,,"08°34'38.36"" S 119°40'51.93"" T",TBP
53.15.40048,Pulau Batuputih,,"08°29'22.38"" S 119°45'24.47"" T",TBP
53.15.40049,Pulau Batutiga Selatan,,"08°36'11.62"" S 119°34'41.38"" T",TBP
53.15.40050,Pulau Batutiga Tengah,,"08°36'10.00"" S 119°34'40.47"" T",TBP
53.15.40051,Pulau Batutiga Utara,,"08°36'09.16"" S 119°34'40.60"" T",TBP
53.15.40052,Pulau Bidadari,,"08°28'53.90"" S 119°50'16.59"" T",BP
53.15.40053,Pulau Bidadari Kecil,,"08°29'08.29"" S 119°50'20.42"" T",TBP
53.15.40054,Pulau Bidi,,"08°38'10.02"" S 119°23'43.93"" T",
53.15.40055,Pulau Boasala,,"08°35'48.00"" S 119°47'30.99"" T",TBP
53.15.40056,Pulau Boleng,,"08°26'08.23"" S 119°59'30.32"" T",BP
53.15.40057,Pulau Bolong,,"08°37'00.99"" S 119°28'31.00"" T",TBP
53.15.40058,Pulau Bubu,,"08°47'19.03"" S 119°40'14.31"" T",TBP
53.15.40059,Pulau Bubuyoh,,"08°46'45.59"" S 119°36'44.91"" T",
53.15.40060,Pulau Bugis Besar,,"08°29'44.00"" S 119°34'52.00"" T",TBP
53.15.40061,Pulau Bugis Kecil,,"08°29'20.00"" S 119°35'19.51"" T",TBP
53.15.40062,Pulau Buntar,,"08°47'46.64"" S 119°37'22.14"" T",
53.15.40063,Pulau Didiki Kanang,,"08°31'54.00"" S 119°47'30.00"" T",TBP
53.15.40064,Pulau Didiki Kidal,,"08°31'53.00"" S 119°47'35.00"" T",TBP
53.15.40065,Pulau Donga,,"08°42'00.20"" S 119°31'26.40"" T",TBP
53.15.40066,Pulau Embo Abu,,"08°40'13.93"" S 119°41'24.51"" T",
53.15.40067,Pulau Gadoh,,"08°34'54.99"" S 119°48'02.00"" T",TBP
53.15.40068,Pulau Genggo,,"08°41'11.24"" S 119°38'56.01"" T",
53.15.40069,Pulau Gindangau,,"08°36'51.00"" S 119°43'14.00"" T",TBP
53.15.40070,Pulau Ginggo Selatan,,"08°41'29.07"" S 119°38'50.46"" T",TBP
53.15.40071,Pulau Ginggo Tengah,,"08°41'28.74"" S 119°38'51.81"" T",TBP
53.15.40072,Pulau Ginggo Utara,,"08°41'21.00"" S 119°38'56.00"" T",TBP
53.15.40073,Pulau Initengah,,"08°42'25.99"" S 119°47'51.00"" T",TBP
53.15.40074,Pulau Intan,,"08°26'31.99"" S 119°50'43.00"" T",TBP
53.15.40075,Pulau Intan Embo Abu,,"08°40'05.76"" S 119°41'21.58"" T",
53.15.40076,Pulau Kambing,,"08°41'16.00"" S 119°34'09.99"" T",TBP
53.15.40077,Pulau Kanawa,,"08°29'40.99"" S 119°45'33.00"" T",BP
53.15.40078,Pulau Kelapa,,"08°29'07.00"" S 119°51'27.00"" T",TBP
