Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
52.01.40059,Pulau Batu Rug,,"08°54'07.80"" S 116°01'07.36"" T",
52.01.40060,Pulau Batu Salat,,"08°51'01.78"" S 115°56'49.30"" T",
52.01.40061,Pulau Batu Solet,,"08°49'17.11"" S 115°52'17.51"" T",
52.01.40062,Pulau Batu Teluksedarang Due,,"08°52'10.07"" S 115°58'10.67"" T",
52.01.40063,Pulau Batu Teluksedarang Sekeq,,"08°52'10.65"" S 115°58'05.24"" T",
52.01.40064,Pulau Batu Teluksedarang Telu,,"08°52'09.37"" S 115°58'17.53"" T",
52.01.40065,Pulau Batu Tenget,,"08°54'12.60"" S 116°01'10.76"" T",
52.01.40066,Pulau Batubate Beleq Due,,"08°51'34.53"" S 115°57'21.25"" T",
52.01.40067,Pulau Batubate Beleq Empat,,"08°51'38.16"" S 115°57'33.61"" T",
52.01.40068,Pulau Batubate Beleq Enem,,"08°51'40.46"" S 115°57'42.45"" T",
52.01.40069,Pulau Batubate Beleq Leme,,"08°51'39.92"" S 115°57'39.48"" T",
52.01.40070,Pulau Batubate Beleq Pituk,,"08°51'42.39"" S 115°57'41.37"" T",
52.01.40071,Pulau Batubate Beleq Sekeq,,"08°51'31.51"" S 115°57'22.46"" T",
52.01.40072,Pulau Batubate Beleq Sekeq,,"08°51'25.36"" S 115°57'14.33"" T",
52.01.40073,Pulau Batubate Beleq Telu,,"08°51'36.77"" S 115°57'24.97"" T",
52.01.40074,Pulau Batunyangkong Kodeq,,"08°54'14.41"" S 116°00'21.10"" T",
52.01.40075,Pulau Bongkor Penyu,,"08°54'02.17"" S 116°00'53.95"" T",
52.01.40076,Pulau Gentingan Bat,,"08°49'23.72"" S 115°51'44.20"" T",
52.01.40077,Pulau Gentingan Timuk,,"08°49'25.93"" S 115°51'47.48"" T",
52.01.40078,Pulau Guabaru Panggang,,"08°53'58.31"" S 116°00'09.94"" T",
52.01.40079,Pulau Guasarang,,"08°53'02.90"" S 115°59'18.32"" T",
52.01.40080,Pulau Guebaru Due,,"08°53'08.07"" S 115°59'19.69"" T",
52.01.40081,Pulau Guebaru Sekeq,,"08°53'07.62"" S 115°59'20.78"" T",
52.01.40082,Pulau Guebaru Telu,,"08°53'09.40"" S 115°59'19.45"" T",
52.01.40083,Pulau Jonggat Kodeq,,"08°51'09.73"" S 115°56'49.15"" T",
52.01.40084,Pulau Lawang Panggang,,"08°54'07.50"" S 116°01'28.72"" T",
52.01.40085,Pulau Makam Dar Beleq,,"08°50'46.89"" S 115°55'19.12"" T",
52.01.40086,Pulau Makam Dar Kodeq,,"08°50'47.20"" S 115°55'20.48"" T",
52.01.40087,Pulau Makam Priye Daye,,"08°54'07.59"" S 116°00'48.64"" T",
52.01.40088,Pulau Makam Priye Lauq,,"08°54'09.23"" S 116°00'48.84"" T",
52.01.40089,Pulau Makam Priye Tengak,,"08°54'08.35"" S 116°00'48.62"" T",
52.01.40090,Pulau Mesan Cine,,"08°54'05.84"" S 116°01'06.22"" T",
52.01.40091,Pulau Nyiur Gading Daye,,"08°50'31.74"" S 115°54'49.31"" T",
52.01.40092,Pulau Nyiur Gading Lauq,,"08°50'36.71"" S 115°54'46.41"" T",
52.01.40093,Pulau Pemalingan,,"08°54'10.99"" S 116°01'20.85"" T",
52.01.40094,Pulau Pemalingan Kodeq,,"08°54'10.99"" S 116°01'21.60"" T",
52.01.40095,Pulau Penggeroh,,"08°54'06.81"" S 116°01'07.85"" T",
52.01.40096,Pulau Piling,,"08°52'45.49"" S 115°58'49.91"" T",
52.01.40097,Pulau Piling Bat Due,,"08°52'46.78"" S 115°58'22.50"" T",
52.01.40098,Pulau Piling Bat Sekeq,,"08°52'45.04"" S 115°58'20.04"" T",
