K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Tungkal IV Desa,,"Menjadi wil. Kec. Seberang Kota, Perda No. 8/2008"
,,,,,,Teluk Pulai Raya,,"Perda No. 14/2006, menjadi wil. Kec. Seberang Kota, Perda No.
8/2008"
,,,,,,Kuala Baru,,"Perda No. 14/2006, menjadi wil. Kec. Seberang Kota, Perda No.
8/2008"
15.06.02.2014,,,,,,2 Teluk Sialang,,"perbaikan nama dari Teluksialang menjadi Teluk Sialang,Surat Bup
Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tanggal 15 april
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
15.06.02.1015,,,,,5Kampung Nelayan,,,"Pemekaran sebagian Kel. Tungkal II, Perda No. 22/2011"
15.06.02.1016,,,,,6Patunas,,,"Pemekaran sebagian Kel. Tungkal III, Perda No. 22/2011"
15.06.02.1017,,,,,7Sriwijaya,,,"Pemekaran sebagian Kel. Tungkal Empat Kota, Perda No. 22/2011"
15.06.02.1018,,,,,8Sungainibung,,,"Pemekaran sebagian Kel. Tungkal Harapan, Perda No. 22/2011"
15.06.03,,,,3Pengabuan,1,12,,
15.06.03.1001,,,,,1Teluknilau,,,
,,,,,,Senyerang,,"Menjadi wil. Kec. Senyerang, Perda No. 8/2008"
,,,,,,Teluk Ketapang,,"Menjadi wil. Kec. Senyerang, Perda No. 8/2008"
,,,,,,Sungai Kayu Aro,,"Menjadi wil. Kec. Senyerang, Perda No. 8/2008"
,,,,,,Sungai Rambai,,"Menjadi wil. Kec. Senyerang, Perda No. 8/2008"
15.06.03.2006,,,,,,1 Parit Pudin,,
15.06.03.2007,,,,,,2 Sungai Serindit,,"perbaikan nama dari Sungaiserindit menjadi Sungai Serindit,Surat Bup
Tanjung Jabung Barat No 141/812/BAPD/PMD/2021 tanggal 15 april
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
15.06.03.2008,,,,,,3 Mekar Jati,,Perda No.9/2005
,,,,,,Margo Rukun,,"Perda No.14/2006, menjadi wil. Kec. Senyerang, Perda No. 8/2008"
,,,,,,Lumahan,,
,,,,,,Kempas Jaya,,
15.06.03.2012,,,,,,4 Sungai Pampang,,"perbaikan nama dari Sungaipampang menjadi Sungai
Pampang,Pemekaran sebagian Kel. Teluknilau, Perda No.
17/2011,Surat Bup Tanjung Jabung Barat No 141/812/BAPD/PMD/2021
tanggal 15 april 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
15.06.03.2013,,,,,,5 Parit Sidang,,"Pemekaran sebagian Kel. Teluknilau, Perda No. 17/2011"
15.06.03.2014,,,,,,6 Sungai Jering,,"perbaikan nama dari Sungaijering menjadi Sungai Jering,Pemekaran
sebagian Kel. Teluknilau, Perda No. 17/2011,Surat Bup Tanjung
Jabung Barat No 141/812/BAPD/PMD/2021 tanggal 15 april 2021,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
15.06.03.2015,,,,,,7 Parit Bilal,,"Pemekaran sebagian Kel. Teluknilau, Perda No. 17/2011"
15.06.03.2016,,,,,,8 Suak Samin,,"perbaikan nama SuakSamin menjadi Suak Samin,Pemekaran sebagian
Kel. Teluknilau, Perda No. 17/2011,Surat Bup Tanjung Jabung Barat No
141/812/BAPD/PMD/2021 tanggal 15 april 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
,,,,,,,,
