K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.10.08.2001,,,,,,1 Tanjung Padang,,"Semula wil Kec.Merbau, Perda No.16/2012, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.08.2002,,,,,,2 Putri Puyu,,"Pemekaran sebagian Ds.Tanjung Padang Perda No.6/2012, Semula wil
Kec.Merbau, Perda No.16/2012 Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23-6-2016, Perbaikan nama hasil validasi tgl 28-4-2017 dan
rekomendasi Ditjen BPD No.146/3672/BPD tgl 21-6-2017"
14.10.08.2003,,,,,,3 Mekar Delima,,"Pemekaran sebagian Ds.Dedap Perda No.6/2012, Semula wil
Kec.Merbau Perda No.16/2012, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23-6-2016, Perbaikan nama hasil validasi tgl 28-4-2017 dan
rekomendasi Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.08.2004,,,,,,4 Dedap,,"Semula wil Kec. Merbau, Perda No. 16/2012"
14.10.08.2005,,,,,,5 Kudap,,"Semula wil Kec. Merbau, Perda No. 16/2012"
14.10.08.2006,,,,,,6 Bandul,,"Semula wil Kec. Merbau, Perda No. 16/2012"
14.10.08.2007,,,,,,7 Selat Akar,,"Semula wil Kec.Merbau Perda No.16/2012, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.08.2008,,,,,,8 Tanjung Pisang,,"Pemekaran sebagian Ds.Mengkopot Perda No.6/2012, Semula wil
Kec.Merbau Perda No.16/2012, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23-6-2016, Perbaikan nama hasil validasi tgl 28-4-2017 dan
rekomendasi Ditjen BPD No.146/3672/BPD tgl 21 Juni 2017"
14.10.08.2009,,,,,,9 Mengkopot,,"Semula wil Kec. Merbau, Perda No. 16/2012"
14.10.08.2010,,,,,,10 Mengkirau,,"Semula wil Kec. Merbau, Perda No. 16/2012"
14.10.09,,,,9Rangsang Pesisir,-,11,,"Pemekaran sebagian wil Kec. Rangsang dan Kec. Rangsang Barat,
Perda No. 17/2012"
14.10.09.2001,,,,,,1 Tanjung Kedabu,,"Semula wil Kec.Rangsang, Perda No.17/2012, Perbaikan nama sesuai
Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data
nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.09.2002,,,,,,2 Beting,,"Semula wil Kec. Rangsang, Perda No. 17/2012"
14.10.09.2003,,,,,,3 Sokop,,"Semula wil Kec. Rangsang, Perda No. 17/2012"
14.10.09.2004,,,,,,4 Telesung,,"Pemekaran sebagian Desa Bungur, Perda no. 2/2012, Semula wil Kec.
Rangsang, Perda No. 17/2012"
14.10.09.2005,,,,,,5 Bungur,,"Semula wil Kec. Rangsang, Perda No. 17/2012"
14.10.09.2006,,,,,,6 Tenggayun Raya,,"Pemekaran sebagian Ds.Bungur Perda no.2/2012, Semula wil
Kec.Rangsang Perda No.17/2012, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23-6-2016, Perbaikan nama hasil validasi tgl 28-4-2017
dan rekomendasi Ditjen BPD No.146/3672/BPD tgl 21-6-2017"
14.10.09.2007,,,,,,7 Sendaur,,"Semula wil Kec. Rangsang Barat, Perda No. 17/2012"
14.10.09.2008,,,,,,8 Kayu Ara,,"Semula wil Kec.Rangsang Barat Perda No.17/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.09.2009,,,,,,9 Sonde,,"Semula wil Kec. Rangsang Barat, Perda No. 17/2012"
,,,,,,,,
