K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.14.10.1001,,,,,1Lancirang,,,
73.14.10.1002,,,,,2PongrangaE,,,"perbaikan nama dari Ponrengae menjadi PongrangaE sesuai perda No
15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.10.2003,,,,,,1 Ajubissue,,
73.14.10.2004,,,,,,2 Otting,,
73.14.10.2005,,,,,,3 Bulucenrana,,
73.14.10.2006,,,,,,4 Betao,,
73.14.10.2007,,,,,,5 Anabannae,,
73.14.10.2008,,,,,,6 Betao Riase,,
73.14.10.2009,,,,,,7 Dongi,,
73.14.10.2010,,,,,,8 Lasiwala,,
73.14.10.2011,,,,,,9 Sumpang Mango,,"Koreksi nama 'Sumpangmango' Srt Ditjen BPD No 140/5118/BPD tgl 18
Juli 2019"
73.14.10.2012,,,,,,10 Kalempang,,
73.14.11,,,,11Pitu Riase,1,11,,"perbaikan nama dari Pitu Raise menjadi Pitu Riase sesuai perda No 15
Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.11.1001,,,,,1Batu,,,
73.14.11.2002,,,,,,1 Compong,,
73.14.11.2003,,,,,,2 Belawae,,
73.14.11.2004,,,,,,3 Botto,,
73.14.11.2005,,,,,,4 Bila Riase,,
73.14.11.2006,,,,,,5 Bola Bulu,,
73.14.11.2007,,,,,,6 Tana Toro,,"Koreksi nama 'Tanatoro' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.14.11.2008,,,,,,7 Lombo,,
73.14.11.2009,,,,,,8 Lagading,,
73.14.11.2010,,,,,,9 Dengeng-Dengeng,,"Koreksi nama 'Dengeng Dengeng' Srt Ditjen BPD No 140/5118/BPD tgl
18 Juli 2019"
73.14.11.2011,,,,,,10 Buntu Buangin,,"perbaikan nama dari Buntu Buanging menjadi Buntu Buangin,Surat Bup
Sidenreng rappang No 094/4429/DPMDPPA tgl 11 agustus 2020,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
73.14.11.2012,,,,,,11 Leppangeng,,"Koreksi nama 'Lepangeng' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
