Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
64.02.40061,Pulau Seleteh,,"00°30'59.34"" S 117°30'01.35"" T",TBP
64.02.40062,Pulau Seleteh Kecil,,"00°31'09.90"" S 117°29'40.91"" T",TBP
64.02.40063,Pulau Sepinggan,,"00°40'10.83"" S 117°21'29.70"" T",TBP
64.02.40064,Pulau Seribu,,"00°32'34.32"" S 117°27'53.06"" T",
64.02.40065,Pulau Seribu,,"00°32'16.70"" S 117°29'51.49"" T",
64.02.40066,Pulau Seribu,,"00°31'04.63"" S 117°31'22.34"" T",
64.02.40067,Pulau Sungaikelambu,,"00°39'21.82"" S 117°21'41.13"" T",TBP
64.02.40068,Pulau Tambora,,"00°38'45.13"" S 117°26'33.50"" T",TBP
64.02.40069,Pulau Tambora,,"00°34'30.04"" S 117°23'50.57"" T",
64.02.40070,Pulau Tani Baru Tengah,,"00°31'27.59"" S 117°33'33.42"" T",
64.02.40071,Pulau Tanjung Aju,,"00°28'51.56"" S 117°35'39.30"" T",
64.02.40072,Pulau Tanjung Harapan,,"00°47'43.69"" S 117°29'53.13"" T",
64.02.40073,Pulau Tanjung Pamerung,,"00°52'29.15"" S 117°25'40.14"" T",
64.02.40074,Pulau Tanjung Pimping,,"00°27'01.35"" S 117°31'49.05"" T",
64.02.40075,Pulau Tanjungdewa,,"00°39'30.69"" S 117°19'09.03"" T",TBP
64.02.40076,Pulau Telukgenting,,"00°35'29.96"" S 117°29'00.54"" T",TBP
64.02.40077,Pulau Tiga Selatan,,"00°46'12.00"" S 117°28'12.00"" T",BP
64.02.40078,Pulau Tiga Tengah,,"00°44'28.81"" S 117°26'21.02"" T",TBP
64.02.40079,Pulau Tiga Utara,,"00°44'14.93"" S 117°26'13.91"" T",TBP
64.02.40080,Pulau Timbangbarukang,,"00°49'48.00"" S 117°28'48.00"" T",TBP
64.02.40081,Pulau Tunu,,"00°30'03.78"" S 117°33'47.80"" T",TBP
64.02.40082,Pulau Yupa,,"00°20'12.19"" S 117°04'04.91"" T",TBP
64.03,KAB. BERAU,71,,
64.03.40001,Pulau Aji,,"02°10'13.73"" U 117°33'44.77"" T",TBP
64.03.40002,Pulau Andongabu,,"02°13'48.00"" U 118°38'19.00"" T",TBP
64.03.40003,Pulau Babanir Baru,,"02°09'51.00"" U 117°32'17.99"" T",TBP
64.03.40004,Pulau Badakbadak,,"02°10'51.66"" U 117°54'39.02"" T",TBP
64.03.40005,Pulau Bakungan Diki,,"02°06'50.00"" U 118°44'06.00"" T",TBP
64.03.40006,Pulau Bakungan Hea,,"02°06'07.07"" U 118°43'51.73"" T",TBP
64.03.40007,Pulau Balambangan,,"01°47'20.00"" U 118°59'47.00"" T",TBP
64.03.40008,Pulau Balikkukup,,"01°31'30.10"" U 118°38'08.09"" T",BP
64.03.40009,Pulau Besar,,"02°13'07.51"" U 117°04'44.92"" T",TBP
64.03.40010,Pulau Besing,,"02°11'47.77"" U 117°40'01.54"" T",TBP
64.03.40011,Pulau Bilangbilangan,,"01°33'41.00"" U 118°56'58.99"" T",TBP
64.03.40012,Pulau Bingkar,,"02°08'56.00"" U 117°52'46.99"" T",TBP
64.03.40013,Pulau Bonggong Besar,,"02°11'12.99"" U 117°39'42.00"" T",TBP
64.03.40014,Pulau Bonggong Kecil,,"02°10'50.99"" U 117°40'32.99"" T",TBP
64.03.40015,Pulau Bulanbulan,,"02°13'14.73"" U 118°39'03.19"" T",TBP
64.03.40016,Pulau Bulingisan,,"02°13'59.99"" U 118°38'11.00"" T",TBP
64.03.40017,Pulau Bunglalang,,"02°13'01.35"" U 117°05'08.87"" T",TBP
