K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.15.03.2001,,,,,,1 Blang Panyang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.15.03.2002,,,,,,2 Meugat Meh,,
11.15.03.2003,,,,,,3 Lhok Pange,,
11.15.03.2004,,,,,,4 Blang Lango,,
11.15.03.2005,,,,,,5 Tuwi Meuleusong,,
11.15.03.2006,,,,,,6 Blang Geudong,,
11.15.03.2007,,,,,,7 Blang Teungku,,
11.15.03.2008,,,,,,8 Sawang Mane,,
11.15.03.2009,,,,,,9 Keude Neulop,,
11.15.03.2010,,,,,,10 Kila,,
11.15.03.2011,,,,,,11 Kandeh,,
11.15.03.2012,,,,,,12 Cot Gud,,
11.15.03.2013,,,,,,13 Kabu Baroh,,
11.15.03.2014,,,,,,14 Kabu Tunong,,
11.15.03.2015,,,,,,15 Keude Linteung,,
11.15.03.2016,,,,,,16 Meurandeh Suak,,
11.15.03.2017,,,,,,17 Uteun Pulo,,
11.15.03.2018,,,,,,18 Cot Manyang,,
11.15.03.2019,,,,,,19 Pulo Teungoh,,
11.15.03.2020,,,,,,20 Cot Dirui,,
11.15.03.2021,,,,,,21 Cot Teuku Dek,,
11.15.03.2022,,,,,,22 Sapeng,,
11.15.03.2023,,,,,,23 Peuleukung,,
11.15.03.2024,,,,,,24 Paya,,
11.15.03.2025,,,,,,25 Blang Preh,,
11.15.03.2026,,,,,,26 Blang Ara Keude,,
11.15.03.2027,,,,,,27 Blang Ara Gampong,,
11.15.03.2028,,,,,,28 Ie Beudoh,,
11.15.03.2029,,,,,,29 Blang Bayu,,
11.15.03.2030,,,,,,30 Mon Bateung,,
11.15.03.2031,,,,,,31 Suak Peureubong,,
11.15.03.2032,,,,,,32 Krueng Kulu,,
11.15.03.2033,,,,,,33 Cot Punti,,
11.15.03.2034,,,,,,34 Lhok Mesjid,,
11.15.04,,,,4Beutong,-,24,,
11.15.04.2001,,,,,,1 Blang Seunong,,
11.15.04.2002,,,,,,2 Pante Ara,,
11.15.04.2003,,,,,,3 Gunong Nagan,,
,,,,,,,,
