K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.25.05.2010,,,,,,10 Iraonogambo,,
12.25.05.2011,,,,,,11 Tuhoowo,,
12.25.05.2012,,,,,,12 Fadoro Bahili,,
12.25.05.2013,,,,,,13 Tumori,,
12.25.05.2014,,,,,,14 Lasara Baene,,
12.25.05.2015,,,,,,15 Tetehosi,,
12.25.05.2016,,,,,,16 Sisarahili I,,
12.25.05.2017,,,,,,17 Doli-Doli,,
12.25.05.2018,,,,,,18 Hayo,,
12.25.05.2019,,,,,,19 Zuzundrao,,
12.25.05.2020,,,,,,20 Sisobambowo,,
12.25.06,,,,6Mandrehe Utara,-,12,,Semula wil. Kab. Nias
12.25.06.2001,,,,,,1 Balodano,,
12.25.06.2002,,,,,,2 Hiambanua,,
12.25.06.2003,,,,,,3 Hilimayo,,
12.25.06.2004,,,,,,4 Sihareo,,
12.25.06.2005,,,,,,5 Lolomboli,,
12.25.06.2006,,,,,,6 Ononamolo I,,
12.25.06.2007,,,,,,7 Hilimbaruzo,,
12.25.06.2008,,,,,,8 Tarahoso,,
12.25.06.2009,,,,,,9 Ononamolo II,,
12.25.06.2010,,,,,,10 Taraha,,
12.25.06.2011,,,,,,11 Lahagu,,
12.25.06.2012,,,,,,12 Hilimbowo,,
12.25.07,,,,7Lolofitu Moi,-,8,,Semula wil. Kab. Nias
12.25.07.2001,,,,,,1 Sisobawino II,,
12.25.07.2002,,,,,,2 Duria,,
12.25.07.2003,,,,,,3 Ambukha,,
12.25.07.2004,,,,,,4 Hilimbowo Mau,,
12.25.07.2005,,,,,,5 Hilimbuasi,,
12.25.07.2006,,,,,,6 Lolofitu,,
12.25.07.2007,,,,,,7 Hiliuso,,
12.25.07.2008,,,,,,8 Wango,,
,,,,,,Lolofaoso,,"Status Administrasi 5 (lima) desa sesuai Surat Mendagri No.
138/2395/PUM tanggal 8 Oktober 2012, Perda No. 9/2012 menjadi
cakupan Kec. Hiliserangkai Kab. Nias."
,,,,,,Orahili Idanoi,,"Status Administrasi 5 (lima) desa sesuai Surat Mendagri No.
138/2395/PUM tanggal 8 Oktober 2012, Perda No. 9/2012 menjadi
cakupan Kec. Hiliserangkai Kab. Nias."
,,,,,,,,
