K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
92,PAPUA BARAT,,,,,,,
92.08,KAB. KAIMANA,,,7,2,84,"17.849,216","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
92.08.01,,,,1Kaimana,2,17,,
92.08.01.1001,,,,,1Kaimana Kota,,,
92.08.01.2002,,,,,,1 Marsi,,
92.08.01.2003,,,,,,2 Namatota,,
92.08.01.2004,,,,,,3 Lobo,,
92.08.01.2005,,,,,,4 Trikora,,
92.08.01.2006,,,,,,5 Tanggaromi,,
92.08.01.2007,,,,,,6 Sisir,,
92.08.01.2008,,,,,,7 Foroma Jaya,,
92.08.01.2009,,,,,,8 Murano,,
92.08.01.2010,,,,,,9 Mai Mai,,
92.08.01.2011,,,,,,10 Lumira,,
92.08.01.2012,,,,,,11 Kamaka,,
92.08.01.2013,,,,,,12 Coa,,
92.08.01.1014,,,,,2Krooy,,,
92.08.01.2015,,,,,,13 Saria,,
92.08.01.2016,,,,,,14 Jarati,,Pemekaran desa Lobo Perda 7/2007
92.08.01.2017,,,,,,15 Sara,,Pemekaran desa Foroma Jaya Perda 7/2007
92.08.01.2018,,,,,,16 Werua,,Pemekaran desa Lobo Perda 7/2007
92.08.01.2019,,,,,,17 Oray,,Pemekaran desa Saria Perda 7/2007
92.08.02,,,,2Buruway,-,10,,
92.08.02.2001,,,,,,1 Kambala,,
92.08.02.2002,,,,,,2 Yarona,,
92.08.02.2003,,,,,,3 Edor,,
92.08.02.2004,,,,,,4 Tairi,,
92.08.02.2005,,,,,,5 Gaka,,
92.08.02.2006,,,,,,6 Guriasa,,
92.08.02.2007,,,,,,7 Adi Jaya,,
92.08.02.2008,,,,,,8 Nusaulan,,
92.08.02.2009,,,,,,9 Esania,,
92.08.02.2010,,,,,,10 Hia,,
92.08.03,,,,3Teluk Arguni Atas,-,24,,
92.08.03.2001,,,,,,1 Furnusu,,
,,,,,,,,
