Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19.06.40086,Pulau Pangau,,"03°16'06.70"" S 108°21'55.46"" T",
19.06.40087,Pulau Panjang,,"03°12'20.99"" S 108°11'48.99"" T",
19.06.40088,Pulau Pekandis,,"02°37'19.99"" S 108°12'29.99"" T",
19.06.40089,Pulau Penanas,,"02°50'22.89"" S 108°23'39.70"" T",
19.06.40090,Pulau Pengapit Gede,,"03°18'51.99"" S 108°27'38.00"" T",
19.06.40091,Pulau Pengapit Kecik,,"03°18'31.00"" S 108°27'51.00"" T",
19.06.40092,Pulau Penyamuk,,"02°32'38.94"" S 108°34'05.75"" T",
19.06.40093,Pulau Pesambung,,"02°40'44.00"" S 108°29'25.00"" T",
19.06.40094,Pulau Pesemut,,"02°29'42.00"" S 108°50'48.99"" T",
19.06.40095,Pulau Pipit,,"03°10'58.05"" S 107°54'51.05"" T",
19.06.40096,Pulau Punai,,"03°15'51.58"" S 107°58'19.28"" T",
19.06.40097,Pulau Putih,,"03°48'03.61"" S 108°03'59.59"" T",
19.06.40098,Pulau Rotan,,"03°12'59.00"" S 108°16'53.00"" T",
19.06.40099,Pulau Saung,,"02°36'17.02"" S 108°05'44.59"" T",
19.06.40100,Pulau Seberang,,"02°51'06.23"" S 108°16'41.11"" T",
19.06.40101,Pulau Sekacang,,"03°10'26.00"" S 108°09'38.99"" T",
19.06.40102,Pulau Sekepar,,"03°08'57.99"" S 108°14'40.99"" T",
19.06.40103,Pulau Sekunyit,,"03°13'28.99"" S 108°17'24.00"" T",
19.06.40104,Pulau Selanduk,,"03°03'22.00"" S 108°15'14.00"" T",
19.06.40105,Pulau Sembilan,,"02°30'46.06"" S 108°31'35.99"" T",
19.06.40106,Pulau Sentigi,,"03°13'37.63"" S 108°16'28.89"" T",
19.06.40107,Pulau Sentuang,,"03°14'15.00"" S 108°18'32.00"" T",
19.06.40108,Pulau Serukat,,"03°10'58.00"" S 108°07'45.99"" T",
19.06.40109,Pulau Siadung,,"02°47'31.56"" S 108°24'59.37"" T",
19.06.40110,Pulau Suakaris,,"03°15'13.68"" S 107°57'01.95"" T",
19.06.40111,Pulau Suakaris Duak,,"03°15'13.60"" S 107°57'02.36"" T",
19.06.40112,Pulau Sukun,,"03°00'52.99"" S 108°16'37.99"" T",
19.06.40113,Pulau Tang,,"02°44'23.08"" S 108°15'27.90"" T",
19.06.40114,Pulau Tanggakbatu,,"02°38'57.00"" S 108°01'43.00"" T",
19.06.40115,Pulau Tanjungsebatang,,"02°39'16.99"" S 108°09'24.00"" T",
19.06.40116,Pulau Tank,,"02°39'26.51"" S 108°01'24.58"" T",
19.06.40117,Pulau Tapok,,"03°08'46.00"" S 108°12'52.99"" T",
19.06.40118,Pulau Telagapahat,,"02°34'23.99"" S 108°33'59.00"" T",
19.06.40119,Pulau Tempuling,,"02°34'28.99"" S 108°44'58.99"" T",
19.06.40120,Pulau Tenga,,"02°38'47.00"" S 108°01'48.00"" T",
19.06.40121,Pulau Tengah,,"02°33'16.60"" S 108°33'47.32"" T",
19.06.40122,Pulau Tuan,,"02°31'19.50"" S 108°49'52.46"" T",
