K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Babussalam,,
,,,,,,Marbau Selatan,,
,,,,,,Aek Tapa,,
,,,,,,Lobu Rampah,,
,,,,,,Bulungihit,,
,,,,,,Aek Hitetoras,,
,,,,,,Sumber Mulyo,,
12.10.07,,,,3Bilah Barat,-,10,,
12.10.07.2001,,,,,,1 Sibargot,,
12.10.07.2002,,,,,,2 Bandar Kumbul,,
12.10.07.2003,,,,,,3 Tanjung Medan,,
12.10.07.2004,,,,,,4 Janji,,
12.10.07.2005,,,,,,5 Tebing Linggahara,,
12.10.07.2006,,,,,,6 AFD.I Rantauprapat,,
12.10.07.2007,,,,,,7 AFD.II Rantauprapat,,
12.10.07.2008,,,,,,8 Aek Buru Selatan,,
12.10.07.2009,,,,,,9 Kampung Baru,,
12.10.07.2010,,,,,,"10 Tebing Linggahara
Baru",,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.10.08,,,,4Bilah Hilir,2,11,,
12.10.08.1001,,,,,1Negeri Lama,,,
12.10.08.1002,,,,,2Negeri Baru,,,
12.10.08.2003,,,,,,1 Perkebunan Sennah,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.10.08.2004,,,,,,"2 Perkebunan Negeri
Lama",,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.10.08.2005,,,,,,3 Perkebunan Bilah,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.10.08.2006,,,,,,4 Kampung Bilah,,
12.10.08.2007,,,,,,"5 Negeri Lama
Seberang",,
12.10.08.2008,,,,,,6 Sei Tampang,,
12.10.08.2009,,,,,,7 Selat Besar,,
12.10.08.2010,,,,,,8 Tanjung Haloban,,
12.10.08.2011,,,,,,9 Sidomulyo,,
12.10.08.2012,,,,,,10 Sei Tarolat,,
12.10.08.2013,,,,,,11 Sei Kasih,,
12.10.09,,,,5Bilah Hulu,-,24,,
12.10.09.2001,,,,,,1 Lingga Tiga,,
12.10.09.2002,,,,,,2 Tanjung Siram,,
12.10.09.2003,,,,,,3 Pematang Seleng,,
12.10.09.2004,,,,,,4 Perbaungan,,
