Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
63.02.40034,Pulau Bini Bungkukan,,"02°49'57.00"" S 116°07'50.99"" T",TBP
63.02.40035,Pulau Bini Cantung,,"02°59'16.00"" S 116°06'10.00"" T",TBP
63.02.40036,Pulau Birahbirahan,,"04°13'44.00"" S 116°07'18.99"" T",BP
63.02.40037,Pulau Biru,,"04°02'17.99"" S 116°08'13.99"" T",TBP
63.02.40038,Pulau Buroto,,"03°52'54.44"" S 116°18'38.36"" T",TBP
63.02.40039,Pulau Burung,,"03°43'21.99"" S 116°20'12.97"" T",TBP
63.02.40040,Pulau Burung Besar,,"03°38'24.00"" S 116°18'15.00"" T",TBP
63.02.40041,Pulau Burung Kecil,,"03°38'26.00"" S 116°18'20.00"" T",TBP
63.02.40042,Pulau Burung Kelumpang,,"03°04'27.00"" S 116°14'49.99"" T",TBP
63.02.40043,Pulau Cinta,,"04°00'41.42"" S 116°10'58.14"" T",TBP
63.02.40044,Pulau Cinta Kecil,,"04°00'45.74"" S 116°10'59.03"" T",TBP
63.02.40045,Pulau Condong,,"04°48'40.05"" S 115°50'01.74"" T",TBP
63.02.40046,Pulau Curiak,,"02°37'09.00"" S 116°17'04.99"" T",TBP
63.02.40047,Pulau Danauwan,,"04°19'57.00"" S 115°49'03.00"" T",BP
63.02.40048,Pulau Dare,,"04°46'37.99"" S 115°50'30.00"" T",TBP
63.02.40049,Pulau Galam,,"03°01'38.78"" S 116°04'33.02"" T",TBP
63.02.40050,Pulau Gambang,,"04°43'28.99"" S 115°42'41.00"" T",TBP
63.02.40051,Pulau Gudang,,"02°51'03.30"" S 116°04'24.53"" T",TBP
63.02.40052,Pulau Gunungtulangan,,"02°49'01.99"" S 116°07'01.99"" T",TBP
63.02.40053,Pulau Hajar,,"04°03'12.18"" S 116°03'21.33"" T",TBP
63.02.40054,Pulau Halaban,,"03°35'30.00"" S 116°18'24.99"" T",TBP
63.02.40055,Pulau Halaban Kecil,,"03°35'35.99"" S 116°18'29.00"" T",TBP
63.02.40056,Pulau Halangmelingkau,,"03°39'22.00"" S 116°36'56.99"" T",TBP
63.02.40057,Pulau Haliling,,"03°00'02.00"" S 116°06'24.00"" T",TBP
63.02.40058,Pulau Halus Hilir,,"02°49'39.81"" S 116°06'45.19"" T",TBP
63.02.40059,Pulau Halus Hulu,,"02°49'33.16"" S 116°06'28.44"" T",TBP
63.02.40060,Pulau Harapan,,"04°01'58.44"" S 116°04'20.96"" T",TBP
63.02.40061,Pulau Haur,,"03°40'14.99"" S 116°22'50.99"" T",TBP
63.02.40062,Pulau Janda,,"04°49'12.51"" S 115°46'22.65"" T",TBP
63.02.40063,Pulau Jaring,,"02°32'12.00"" S 116°16'18.00"" T",TBP
63.02.40064,Pulau Jurung,,"02°39'51.99"" S 116°14'07.00"" T",TBP
63.02.40065,Pulau Kacang,,"03°55'15.23"" S 116°17'27.66"" T",TBP
63.02.40066,Pulau Kalambau,,"04°55'07.00"" S 115°39'25.99"" T",BP
63.02.40067,Pulau Kaliamun,,"02°51'38.00"" S 116°05'10.00"" T",TBP
63.02.40068,Pulau Kaluang,,"03°36'23.00"" S 116°20'29.00"" T",TBP
63.02.40069,Pulau Kapak Besar,,"03°42'27.00"" S 116°20'42.00"" T",BP
63.02.40070,Pulau Kapak Kecil,,"03°42'06.03"" S 116°20'50.05"" T",TBP
63.02.40071,Pulau Karajaan,,"04°05'29.00"" S 116°12'24.99"" T",BP
63.02.40072,Pulau Kerasian,,"04°01'50.00"" S 116°12'15.00"" T",BP
63.02.40073,Pulau Kerawang,,"02°59'07.00"" S 116°07'52.00"" T",TBP
