K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16.71.08.1001,,,,,1Sukamaju,,,
16.71.08.1002,,,,,2Sako,,,
,,,,,Sri Mulya,,,"Menjadi wil. Kec. Sematang Borang, Perda No.20/2007"
,,,,,Sukamulya,,,"Menjadi wil. Kec. Sematang Borang, Perda No.20/2007"
,,,,,Lebung Gajah,,,"Menjadi wil. Kec. Sematang Borang, Perda No.20/2007"
16.71.08.1006,,,,,3Sialang,,,
16.71.08.1007,,,,,4Sako Baru,,,"Cakupan wil Kec. Sako sesuai Perda No. 20/2007, ND Dir. Dekon No
842/TU/DK/SDV/2017 tgl 14 Agustus 2017dan Surat Gub Sumsel No.
135/2226/I/2012 tgl 11 September 2017 hal Klarifikasi Kode dan Data
Wilayah Adm Pem Kota Palembang"
,,,,,Karya Mulia,,,"Perda No. 19/2007, Menjadi wil. Kec. Sematang Borang, Perda No.
20/2007"
16.71.09,,,,9Kemuning,6,-,,
16.71.09.1001,,,,,1Dua-puluh Ilir Dua,,,
16.71.09.1002,,,,,2Ario Kemuning,,,
16.71.09.1003,,,,,3Sekipjaya,,,
16.71.09.1004,,,,,4Pahlawan,,,
16.71.09.1005,,,,,5Pipareja,,,"Perbaikan Nama sesuai Perda No. 23/2000, ND Dir. Dekon No
842/TU/DK/SDV/2017 tgl 14 Agustus 2017, Surat Gub Sumsel No.
135/2226/I/2012 tgl 11 September 2017 hal Klarifikasi Kode dan Data
Wilayah Adm Pem Kota Palembang"
16.71.09.1006,,,,,6Talangaman,,,
16.71.10,,,,10Kalidoni,5,-,,
16.71.10.1001,,,,,1Bukitsangkal,,,
16.71.10.1002,,,,,2Kalidoni,,,
16.71.10.1003,,,,,3Sungaiselayur,,,
16.71.10.1004,,,,,4Sungaiselincah,,,
16.71.10.1005,,,,,5Sungailais,,,
16.71.11,,,,11Bukitkecil,6,-,,
16.71.11.1001,,,,,1Sembilan-belas Ilir,,,
16.71.11.1002,,,,,2Dua-puluh-dua Ilir,,,
16.71.11.1003,,,,,3Dua-puluh-tiga Ilir,,,
16.71.11.1004,,,,,4Dua-puluh-empat Ilir,,,
16.71.11.1005,,,,,5Dua-puluh-enam Ilir,,,
16.71.11.1006,,,,,6Talangsemut,,,
16.71.12,,,,12Gandus,5,-,,
16.71.12.1001,,,,,1Gandus,,,
16.71.12.1002,,,,,2Karanganyar,,,
16.71.12.1003,,,,,3Tiga-puluh-enam Ilir,,,
16.71.12.1004,,,,,4Karangjaya,,,
16.71.12.1005,,,,,5Pulokerto,,,
16.71.13,,,,13Kertapati,6,-,,
