K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.07.02.2013,,,,,,13 Tatengesan Satu,,"PMD, Perda No. 20/2009"
71.07.02.2014,,,,,,14 Bentenan Satu,,"PMD, Perda No. 20/2009"
71.07.02.2015,,,,,,15 Tumbak Madani,,"PMD, Perda No. 20/2009"
71.07.03,,,,3Belang,-,20,,Semula wil. Kab Minahasa Selatan
71.07.03.2001,,,,,,1 Mangkit,,
71.07.03.2002,,,,,,2 Borgo,,
71.07.03.2003,,,,,,3 Belang,,
71.07.03.2004,,,,,,4 Buku,,
71.07.03.2005,,,,,,5 Beringin,,
71.07.03.2006,,,,,,6 Tababo,,
71.07.03.2007,,,,,,7 Watuliney,,
71.07.03.2008,,,,,,8 Molompar,,
71.07.03.2009,,,,,,9 Buku Utara,,
71.07.03.2010,,,,,,10 Buku Selatan,,
71.07.03.2011,,,,,,11 Watuliney Tengah,,"PMD, Perda No. 20/2009"
71.07.03.2012,,,,,,12 Watuliney Indah,,"PMD, Perda No. 20/2009"
71.07.03.2013,,,,,,13 Molompar Utara,,"PMD, Perda No. 20/2009"
71.07.03.2014,,,,,,14 Molompar Timur,,"PMD, Perda No. 20/2009"
71.07.03.2015,,,,,,15 Tababo Selatan,,"PMD, Perda No. 20/2009"
71.07.03.2016,,,,,,16 Buku Tengah,,"PMD, Perda No. 20/2009"
71.07.03.2017,,,,,,17 Ponosakan Indah,,"PMD, Perda No. 20/2009"
71.07.03.2018,,,,,,18 Buku Tenggara,,"PMD, Perda No. 20/2009"
71.07.03.2019,,,,,,19 Ponosakan Belang,,"PMD, Perda No. 20/2009"
71.07.03.2020,,,,,,20 Borgo Satu,,"PMD, Perda No. 20/2009"
71.07.04,,,,4Ratatotok,-,15,,Semula wil. Kab Minahasa Selatan
71.07.04.2001,,,,,,1 Ratatotok Satu,,
71.07.04.2002,,,,,,2 Ratatotok Dua,,
71.07.04.2003,,,,,,3 Ratatotok Selatan,,
71.07.04.2004,,,,,,4 Ratatotok Timur,,
71.07.04.2005,,,,,,5 Basaan,,
71.07.04.2006,,,,,,6 Basaan Satu,,
71.07.04.2007,,,,,,7 Morea,,
71.07.04.2008,,,,,,8 Morea Satu,,
71.07.04.2009,,,,,,9 Soyoan,,
71.07.04.2010,,,,,,10 Basaan Dua,,"PMD, Perda No. 20/2009"
71.07.04.2011,,,,,,11 Ratatotok Utara,,"PMD, Perda No. 20/2009"
71.07.04.2012,,,,,,12 Ratatotok Tenggara,,"PMD, Perda No. 20/2009"
71.07.04.2013,,,,,,13 Ratatotok Tengah,,"PMD, Perda No. 20/2009"
71.07.04.2014,,,,,,14 Ratatotok,,"PMD, Perda No. 20/2009"
71.07.04.2015,,,,,,15 Ratatotok Muara,,"PMD, Perda No. 20/2009"
,,,,,,,,
