K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72.07.18.2009,,,,,,9 Apal,,Pemekaran Desa Lumbi - Lumbia Perda No. 4/2007
72.07.18.2010,,,,,,10 Sapelang,,Pemekaran Desa Labangun Darat Perda No. 5/2010
72.07.18.2011,,,,,,11 Landonan Bebeau,,Pemekaran Desa Lumbi-lumbia Perda No. 5/2010
72.07.19,,,,12Tinangkung Utara,-,6,,Perda No. 10/2007
72.07.19.2001,,,,,,1 Tatakalai,,Semula wil. Kec. Tinangkung
72.07.19.2002,,,,,,2 Lalong,,Semula wil. Kec. Tinangkung
72.07.19.2003,,,,,,3 Ponding-ponding,,Semula wil. Kec. Tinangkung Utara
72.07.19.2004,,,,,,4 Luksagu,,Semula wil. Kec. Tinangkung
72.07.19.2005,,,,,,5 Palam,,Semula wil. Kec. Totikum
72.07.19.2006,,,,,,6 Bampanga,,Pemekaran Desa Luksagu Perda No. 5/2010
