K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94.03.07.2008,,,,,,8 Giwo,,
94.03.07.2009,,,,,,9 Nomokepota,,
94.03.07.2010,,,,,,10 Eguai,,
94.03.07.2011,,,,,,11 Degatadi,,
94.03.07.2012,,,,,,12 Uwoyupi,,
94.03.07.2013,,,,,,13 Wegekebo,,
94.03.07.2014,,,,,,14 Yinotadi,,
94.03.08,,,,8Kebo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.08.2001,,,,,,1 Kebo II,,
94.03.08.2002,,,,,,2 Togowa,,
94.03.08.2003,,,,,,3 Ibumaida,,
94.03.08.2004,,,,,,4 Kagupagu,,
94.03.08.2005,,,,,,5 Ayaigo,,
94.03.08.2006,,,,,,6 Geibu,,
94.03.08.2007,,,,,,7 Yokadagi,,
94.03.08.2008,,,,,,8 Bunaida,,
94.03.08.2009,,,,,,9 Kedege,,
94.03.08.2010,,,,,,10 Uwaiye,,
94.03.08.2011,,,,,,11 Dawawa,,
94.03.08.2012,,,,,,12 Mugime Ketago,,"Perbaikan nama desa/kampung semula Mugimeketago menjadi Mugime
Ketago, sesuai:
Perda Kabupaten Paniai No.20/2021; dan
BA No. 29/TopoII/IX/2022 Tanggal 7 September 2022."
94.03.08.2013,,,,,,13 Tuwamakida,,
94.03.09,,,,9Yatamo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.09.2001,,,,,,1 Wotai,,
94.03.09.2002,,,,,,2 Keniapa,,
94.03.09.2003,,,,,,3 Memiyaibutu,,
94.03.09.2004,,,,,,4 Dimiya,,
94.03.09.2005,,,,,,5 Udaugi,,
94.03.10,,,,10Ekadide,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.03.10.2001,,,,,,1 Pasir Putih,,
94.03.10.2002,,,,,,2 Geida,,
94.03.10.2003,,,,,,3 Widimeida,,
94.03.10.2004,,,,,,4 Makidimi,,
94.03.10.2005,,,,,,5 Iteuwo,,
94.03.10.2006,,,,,,6 Ogeida,,
94.03.10.2007,,,,,,7 Teguogi Pugaida,,
94.03.10.2008,,,,,,8 Dabamomaida,,
