K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.74.02.2005,,,,,,1 Lhok Banie,,
11.74.02.2006,,,,,,2 PB. Teungoh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.74.02.2007,,,,,,3 PB. Beuramo,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.74.02.2008,,,,,,4 Simpang Lhee,,
11.74.02.2009,,,,,,5 Seuriget,,
,,,,,,Birem Puntong,,"Menjadi will. Kec. Langsa Baro, Qanun No. 5/2007"
,,,,,,Karang Anyar,,"Menjadi will. Kec. Langsa Baro, Qanun No. 5/2007"
,,,,,,Pondok Kelapa,,"Menjadi will. Kec. Langsa Baro, Qanun No. 5/2007"
,,,,,,Alue Dua,,"Menjadi will. Kec. Langsa Baro, Qanun No. 5/2007"
,,,,,,Timbang Langsa,,"Menjadi will. Kec. Langsa Baro, Qanun No. 5/2007"
11.74.02.2015,,,,,,6 Matang Seulimeng,,"Semula wil. Kec. Langsa Kota, Qanun No. 5/2007"
11.74.02.2016,,,,,,7 Sungai Pauh,,Qanun No. 5/2007
11.74.02.2017,,,,,,8 Kuala Langsa,,Qanun No. 5/2007
11.74.02.2018,,,,,,9 Teulaga Tujuh,,"Qanun No. 5/2007, Perbaikan nama sesuai Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016 Hal Hasil Klarifikasi Nama Desa/Gampong
di Aceh"
11.74.02.2019,,,,,,10 Serambi Indah,,"Pemekaran Desa, Qonun No. 4/2010"
11.74.02.2020,,,,,,11 Sungai Pauh Pusaka,,"Pemekaran Desa, Qonun No. 4/2010, Perbaikan nama sesuai Validasi
Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi
Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.74.02.2021,,,,,,12 Sungai Pauh Tanjong,,"Pemekaran Desa, Qonun No. 4/2010, Perbaikan nama sesuai Validasi
Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi
Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.74.02.2022,,,,,,13 Sungai Pauh Firdaus,,"Pemekaran Desa, Qonun No. 4/2010, Perbaikan nama sesuai Validasi
Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi
Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
11.74.03,,,,3Langsa Kota,-,10,,
11.74.03.2001,,,,,,1 Teungoh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.74.03.2002,,,,,,2 Peukan Langsa,,
,,,,,,Matang Seulimeng,,"Menjadi wil. Kec. Langsa Barat, Qanun No. 5/2007"
11.74.03.2004,,,,,,3 Jawa,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.74.03.2005,,,,,,"4 Paya Bujok Blang
Pase",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.74.03.2006,,,,,,5 Blang,,
11.74.03.2007,,,,,,6 Alue Beurawe,,
,,,,,,Sungai Pauh,,"Menjadi wil. Kec. Langsa Barat, Qanun No. 5/2007"
11.74.03.2009,,,,,,7 Daulat,,
11.74.03.2010,,,,,,8 Meutia,,
11.74.03.2011,,,,,,9 Blang Seunibong,,
,,,,,,,,
