K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.02.14.2009,,,,,,9 Sido Waras,,
18.02.14.2010,,,,,,10 Tulung Kakan,,"Pemekaran Desa, Perda No. 6/2010, PMD
Perbaikan nama desa semula Tulang Kakan menjadi Tulung Kakan,
sesuai:
Perda No. 12 Tahun 2015; dan
Surat Dirjen Bina Pemdes No. 145/3452/BPD tgl 6 Juli 2022."
18.02.15,,,,15Bekri,-,8,,
18.02.15.2001,,,,,,1 Rengas,,
18.02.15.2002,,,,,,2 Kesuma Dadi,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.02.15.2003,,,,,,3 Sinar Banten,,
18.02.15.2004,,,,,,4 Kesuma Jaya,,
18.02.15.2005,,,,,,5 Binjai Ngagung,,
18.02.15.2006,,,,,,6 Kedatuan,,
18.02.15.2007,,,,,,7 Goras Jaya,,
18.02.15.2008,,,,,,8 Bangun Sari,,Perda No. 7/2005
18.02.16,,,,16Seputih Agung,-,10,,
18.02.16.2001,,,,,,1 Harapan Rejo,,
18.02.16.2002,,,,,,2 Endang Rejo,,
18.02.16.2003,,,,,,3 Dono Arum,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016
18.02.16.2004,,,,,,4 Simpang Agung,,
18.02.16.2005,,,,,,5 Bumi Kencana,,
18.02.16.2006,,,,,,6 Gayau Sakti,,
18.02.16.2007,,,,,,7 Fajar Asri,,
18.02.16.2008,,,,,,8 Muji Rahayu,,
18.02.16.2009,,,,,,9 Sulusuban,,
18.02.16.2010,,,,,,10 Bumi Mas,,Pemekaran sebagian wil Desa Bumi Kencana Perda No. 10/2013
18.02.17,,,,17Way Pangubuan,-,8,,
18.02.17.2001,,,,,,1 Tanjung Ratu Ilir,,
18.02.17.2002,,,,,,2 Candi Rejo,,
18.02.17.2003,,,,,,3 Banjar Ratu,,
18.02.17.2004,,,,,,4 Banjar Kerta Rahayu,,"Perbaikan nama desa semula Banjar Kertahayu menjadi Banjar Kerta
Rahayu, sesuai:
Perda No. 12 Tahun 2015; dan
Surat Dirjen Bina Pemdes No. 145/3452/BPD tgl 6 Juli 2022."
18.02.17.2005,,,,,,5 Lempuyang Bandar,,
18.02.17.2006,,,,,,6 Purnama Tunggal,,
18.02.17.2007,,,,,,7 Banjar Rejo,,"Pemekaran Desa, Perda No. 6/2010"
18.02.17.2008,,,,,,8 Putra Lempuyang,,Pemekaran sebagian wil Desa Lempuyang Bandar Perda No. 10/2013
18.02.18,,,,18Bandar Mataram,-,9,,
18.02.18.2001,,,,,,1 Sriwijaya Mataram,,
18.02.18.2002,,,,,,"2 Uman Agung
Mataram",,
,,,,,,,,
