K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.06.06.2002,,,,,,2 Munte,,
12.06.06.2003,,,,,,3 Kineppen,,
12.06.06.2004,,,,,,4 Bandar Meriah,,
12.06.06.2005,,,,,,5 Barung Kersap,,
12.06.06.2006,,,,,,6 Kutambaru,,
12.06.06.2007,,,,,,7 Buluhnaman,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan"
12.06.06.2008,,,,,,8 Singgamanik,,
12.06.06.2009,,,,,,9 Kuta Gerat,,
12.06.06.2010,,,,,,10 Pertumbungen,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan"
12.06.06.2011,,,,,,11 Sarimunte,,
12.06.06.2012,,,,,,12 Kaban Tua,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan"
12.06.06.2013,,,,,,13 Gunung Manumpak,,
12.06.06.2014,,,,,,14 Tanjung Beringin,,
12.06.06.2015,,,,,,15 Kuta Suah,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan"
12.06.06.2016,,,,,,16 Sarinembah,,
12.06.06.2017,,,,,,17 Selakkar,,
12.06.06.2018,,,,,,18 Parimbalang,,
12.06.06.2019,,,,,,19 Gunung Saribu,,
12.06.06.2020,,,,,,20 Sukarame,,"Perbaikan nama sesuai Surat Bupati Karo No. 130/0887/Pemum/2016
Perihal : Validasi Data Wilayah Administrasi Pemerintahan"
12.06.06.2021,,,,,,21 Gurubenua,,
12.06.06.2022,,,,,,22 Biaknampe,,
12.06.07,,,,7Juhar,-,25,,
12.06.07.2001,,,,,,1 Juhar Perangin-angin,,
12.06.07.2002,,,,,,2 Lau Lingga,,
12.06.07.2003,,,,,,3 Kidupen,,
12.06.07.2004,,,,,,4 Namosuro,,
12.06.07.2005,,,,,,5 Bekilang,,
12.06.07.2006,,,,,,6 Sugihen,,
12.06.07.2007,,,,,,7 Pernantin,,
12.06.07.2008,,,,,,8 Nageri,,
12.06.07.2009,,,,,,9 Juhar Ginting,,
12.06.07.2010,,,,,,10 Juhar Tarigan,,
12.06.07.2011,,,,,,11 Pasar Baru,,
12.06.07.2012,,,,,,12 Batu Mamak,,
12.06.07.2013,,,,,,13 Naga,,
12.06.07.2014,,,,,,14 Kutambelin,,
12.06.07.2015,,,,,,15 Mbetong,,
