K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.15.27,,,,27Telukjambe Barat,-,10,,Perda No. 2/2005
32.15.27.2001,,,,,,1 Margakaya,,Semula wil. Kec. Telukjambe
32.15.27.2002,,,,,,2 Margamulya,,Menjadi wil. Kec. Telukjambe
32.15.27.2003,,,,,,3 Karangligar,,"Semula wil. Kec. Telukjambe; Surat Sekda Kab karawang No
100/7974/Tapem tgl 21 Nov 2019 hal verifikasi kode dan data wilayah
adm pem"
32.15.27.2004,,,,,,4 Mekarmulya,,Semula wil. Kec. Telukjambe
32.15.27.2005,,,,,,5 Parungsari,,Semula wil. Kec. Telukjambe
32.15.27.2006,,,,,,6 Karangmulya,,Semula wil. Kec. Telukjambe
32.15.27.2007,,,,,,7 Wanasari,,Semula wil. Kec. Telukjambe
32.15.27.2008,,,,,,8 Wanakerta,,Semula wil. Kec. Telukjambe
32.15.27.2009,,,,,,9 Wanajaya,,Semula wil. Kec. Telukjambe
32.15.27.2010,,,,,,10 Mulyajaya,,Semula wil. Kec. Telukjambe
32.15.28,,,,28Tegalwaru,-,9,,Perda No. 2/2005
32.15.28.2001,,,,,,1 Cigunungsari,,Semula wil. Kec. Pangkalan
32.15.28.2002,,,,,,2 Wargasetra,,Semula wil. Kec. Pangkalan
32.15.28.2003,,,,,,3 Mekarbuana,,Semula wil. Kec. Pangkalan
32.15.28.2004,,,,,,4 Cintalaksana,,Semula wil. Kec. Pangkalan
32.15.28.2005,,,,,,5 Cintawargi,,Semula wil. Kec. Pangkalan
32.15.28.2006,,,,,,6 Cintalanggeng,,Semula wil. Kec. Pangkalan
32.15.28.2007,,,,,,7 Kutalanggeng,,Semula wil. Kec. Pangkalan
32.15.28.2008,,,,,,8 Kutamaneuh,,Semula wil. Kec. Pangkalan
32.15.28.2009,,,,,,9 Cipurwasari,,Semula wil. Kec. Pangkalan
32.15.29,,,,29Purwasari,-,8,,Perda No. 2/2005
32.15.29.2001,,,,,,1 Darawolong,,Semula wil. Kec. Klari
32.15.29.2002,,,,,,2 Tegalsari,,Semula wil. Kec. Cikampek
32.15.29.2003,,,,,,3 Purwasari,,Semula wil. Kec. Cikampek
32.15.29.2004,,,,,,4 Mekarjaya,,Semula wil. Kec. Cikampek
32.15.29.2005,,,,,,5 Tamelang,,Semula wil. Kec. Cikampek
32.15.29.2006,,,,,,6 Cengkong,,Semula wil. Kec. Cikampek
32.15.29.2007,,,,,,7 Sukasari,,Semula wil. Kec. Cikampek
32.15.29.2008,,,,,,8 Karangsari,,Semula wil. Kec. Tirtamulya
32.15.30,,,,30Cilebar,-,10,,Perda No. 2/2005
32.15.30.2001,,,,,,1 Kertamukti,,Semula wil. Kec. Pedes
32.15.30.2002,,,,,,2 Rawasari,,Semula wil. Kec. Pedes
32.15.30.2003,,,,,,3 Pusakajaya Selatan,,Semula wil. Kec. Pedes
32.15.30.2004,,,,,,4 Cikande,,Semula wil. Kec. Pedes
32.15.30.2005,,,,,,5 Kosambibatu,,Semula wil. Kec. Pedes
32.15.30.2006,,,,,,6 Pusakajaya Utara,,Semula wil. Kec. Pedes
32.15.30.2007,,,,,,7 Sukaratu,,Semula wil. Kec. Rawamerta
,,,,,,,,
