K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.01,KAB. LOMBOK BARAT,,,10,3,119,"923,058","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.01.01,,,,1Gerung,3,11,,
52.01.01.1001,,,,,1Gerung Utara,,,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.2002,,,,,,1 Kebon Ayu,,
52.01.01.2003,,,,,,2 Gapuk,,
52.01.01.1004,,,,,2Dasan Geres,,,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.2005,,,,,,3 Suka Makmur,,
52.01.01.2006,,,,,,4 Banyu Urip,,
52.01.01.2007,,,,,,5 Babussalam,,
52.01.01.2008,,,,,,6 Dasan Tapen,,
52.01.01.2009,,,,,,7 Beleka,,"Perbaikan nama desa semula Beleke menjadi Beleka, sesuai:
SK. Gubernur NTB No. 156 /Pem.7/2/226;
Peraturan Bupati Lombok Barat Nomor 85 Tahun 2020; dan
Surat Gubernur Provinsi Nusa Tenggara Barat
No.120/390/Pem&Otda/2022 Tanggal 31 Agustus 2022."
52.01.01.2010,,,,,,8 Tempos,,
52.01.01.1011,,,,,3Gerung Selatan,,,Peningkatan status menjadi Kel Perda No. 2/2012
52.01.01.2012,,,,,,9 Mesanggok,,Pemekaran desa Perda No. 8/2011
52.01.01.2013,,,,,,10 Taman Ayu,,Pemekaran desa Perda No. 8/2011
52.01.01.2014,,,,,,11 Giri Tembesi,,Pemekaran desa Perda No. 8/2011
52.01.02,,,,2Kediri,-,10,,
52.01.02.2001,,,,,,1 Kediri,,
52.01.02.2002,,,,,,2 Montong Are,,
52.01.02.2003,,,,,,3 Jagaraga Indah,,
52.01.02.2004,,,,,,4 Gelogor,,
52.01.02.2005,,,,,,5 Rumak,,
52.01.02.2006,,,,,,6 Banyumulek,,
52.01.02.2007,,,,,,7 Ombe Baru,,
52.01.02.2008,,,,,,8 Dasan Baru,,
52.01.02.2009,,,,,,9 Kediri Selatan,,Pemekaran desa Perda No. 8/2011
52.01.02.2010,,,,,,10 Lelede,,Pemekaran desa Perda No. 8/2011
52.01.03,,,,3Narmada,-,21,,
52.01.03.2001,,,,,,1 Lembuak,,
52.01.03.2002,,,,,,2 Nyur Lembang,,
52.01.03.2003,,,,,,3 Peresak,,
52.01.03.2004,,,,,,4 Keru,,
52.01.03.2005,,,,,,5 Batu Kuta,,
,,,,,,,,
