K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Sidey Makmur,,Menjadi wil. Kec. Sidey
92.02.05.2027,,,,,,19 Yonsoribo,,
92.02.05.2028,,,,,,20 Meyof II,,
,,,,,,Asai II,,Menjadi wil. Kec. Testega
92.02.05.2030,,,,,,21 Moubja,,
92.02.05.2031,,,,,,22 Ririnfos,,
92.02.05.2032,,,,,,23 Muara Wariori,,
,,,,,,Meyof I,,Menjadi wil. Kec. Sidey
92.02.05.2034,,,,,,24 Koyani,,"Koreksi nama sesuai Hasil Validasi Data Nama dan Kodefikasi tgl 13
Juni 2016 di Ditjen Bina Pemdes"
92.02.05.2035,,,,,,25 Meyeruk,,"Koreksi nama sesuai Hasil Validasi Data Nama dan Kodefikasi tgl 13
Juni 2016 di Ditjen Bina Pemdes"
92.02.05.2036,,,,,,26 Inyei,,
92.02.05.2037,,,,,,27 Undi,,
92.02.05.2038,,,,,,28 Jowen,,
92.02.05.2039,,,,,,29 Aska,,
92.02.05.2040,,,,,,30 Mantedi,,
,,,,,,Wariki,,Menjadi wil. Kec. Sidey
92.02.05.2042,,,,,,31 Wariori Indah,,
,,,,,,Womnowi,,Menjadi wil. Kec. Sidey
,,,,,,Manggopi,,Menjadi wil. Kec. Sidey
92.02.05.2045,,,,,,32 Urey,,Semula wil. Kec. Minyambouw
92.02.05.2046,,,,,,33 Wamfoura,,"Koreksi nama sesuai Hasil Validasi Data Nama dan Kodefikasi tgl 13
Juni 2016 di Ditjen Bina Pemdes"
,,,,Oransbari,,,,Menjadi wil. Kab. Manokwari Selatan UU. No. 23/2012
,,,,,,Oransbari,,
,,,,,,Sido Mulyo,,
,,,,,,Waroser,,
,,,,,,Margo Rukun,,
,,,,,,Muari,,
,,,,,,Watariri,,
,,,,,,Masabui,,
,,,,,,Warbiadi,,
,,,,,,Margomulyo,,
,,,,,,Warkwandi,,
,,,,,,Wandoki,,
,,,,,,Liehak,,Menjadi wil. Kec. Hink
,,,,,,Sindang Jaya,,
,,,,,,Akeju,,
,,,,,,Masabui Dua,,
,,,,,,Kwok II,,Menjadi wil. Kec. Hink
,,,,,,,,
