K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.01.10.2017,,,,,,17 Mekar Mulya,,Perda No. 8/2006
18.01.10.2018,,,,,,18 Bumi Asih,,Perda No. 8/2006
18.01.10.2019,,,,,,19 Kalirejo,,Perda No. 8/2006
18.01.10.2020,,,,,,20 Bumi Asri,,Perda No. 8/2006
18.01.10.2021,,,,,,21 Pulau Jaya,,Perda No. 8/2006
,,,,Negeri Katon,,,,"Menjadi wil. Kab. Pesawaran, UU No. 33/2007"
,,,,,,Kagungan Ratu,,
,,,,,,Kali Rejo,,
,,,,,,Purwo Rejo,,
,,,,,,Pujo Rahayu,,
,,,,,,Negeri Katon,,
,,,,,,Ponco Kresno,,
,,,,,,Halangan Ratu,,
,,,,,,Pejambon,,
,,,,,,Negara Saka,,
,,,,,,Sinar Bandung,,
,,,,,,Tanjung Rejo,,
,,,,,,Roworejo,,
,,,,,,Tresno Maju,,
,,,,,,Sidomulyo,,
,,,,,,Lumbi Rejo,,
,,,,,,Tri Rahayu,,
,,,,,,Bangun Sari,,
,,,,,,Karang Rejo,,
,,,,,,Negeri Ulangan Jaya,,Perda No. 8/2006
,,,,Tegineneng,,,,"Menjadi wil. Kab. Pesawaran, UU No. 33/2007"
,,,,,,Bumi Agung,,
,,,,,,Kejadian,,
,,,,,,Batang Hari Ogan,,
,,,,,,Negara Ratu Wates,,
,,,,,,Gunung Sugih Baru,,
,,,,,,Gunung Gumanti,,
,,,,,,Kresno Widodo,,
,,,,,,Sinar Jati,,
,,,,,,Margo Rejo,,
,,,,,,Gerning,,
,,,,,,Panca Bakti,,
,,,,,,Margo Mulyo,,
,,,,,,Rejo Agung,,
,,,,,,Kota Agung,,
,,,,,,,,
