K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.14.07.1001,,,,,1Pangkajene,,,
73.14.07.1002,,,,,2Lautang Benteng,,,
73.14.07.1003,,,,,3Majjelling,,,
73.14.07.1004,,,,,4Wala,,,
73.14.07.1005,,,,,5Lakessi,,,"perbaikan nama dari Lekessi menjadi Lakessi sesuai perda No 15
Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.07.1006,,,,,6Rijang Pittu,,,"perbaikan nama dari Rijang Pitu menjadi Rijang Pittu sesuai perda No
15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.07.1007,,,,,7Majjelling Watang,,,
73.14.07.2008,,,,,,1 Sereang,,
73.14.07.2009,,,,,,2 Kanie,,
73.14.07.2010,,,,,,3 Allakuang,,
73.14.07.2011,,,,,,4 Tanete,,
73.14.07.2012,,,,,,5 Takkalasi,,"Koreksi nama 'Tekkalasi' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.14.08,,,,8Watang Sidenreng,3,5,,"Perbaikan nama dari WT. Sidenreng menjadi Watang Sidenreng
sesuai perda No 15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.08.1001,,,,,1Empagae,,,
73.14.08.1002,,,,,2Sidenreng,,,"perbaikan nama dari Watang Sidenreng Menjadi Sidenreng sesuai
perda No 15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.08.1003,,,,,3Kanyuara,,,
73.14.08.2004,,,,,,1 Mojong,,
73.14.08.2005,,,,,,2 Damai,,
73.14.08.2006,,,,,,3 Talumae,,
73.14.08.2007,,,,,,4 Aka-akae,,"Koreksi nama 'Aka Akae' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.14.08.2008,,,,,,5 Talawe,,
73.14.09,,,,9Dua Pitue,2,8,,
73.14.09.1001,,,,,1Tanru Tedong,,,
73.14.09.1002,,,,,2Salomalori,,,
73.14.09.2003,,,,,,1 Kalosi,,
73.14.09.2004,,,,,,2 Padangloang,,
73.14.09.2005,,,,,,3 Kalosi Alau,,
73.14.09.2006,,,,,,4 Bila,,
73.14.09.2007,,,,,,5 Padangloang Alau,,
73.14.09.2008,,,,,,6 Salobukkang,,
73.14.09.2009,,,,,,7 Taccimpo,,
73.14.09.2010,,,,,,8 Kampale,,"PMD dan Dukcapil, Perda No. 15/2008"
73.14.10,,,,10Pitu Riawa,2,10,,
,,,,,,,,
