K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.13.22.2001,,,,,,1 Kawunganten,,
32.13.22.2002,,,,,,2 Sindangsari,,
32.13.22.2003,,,,,,3 Cikaum Barat,,
32.13.22.2004,,,,,,4 Cikaum Timur,,
32.13.22.2005,,,,,,5 Tanjungsari Barat,,
32.13.22.2006,,,,,,6 Mekarsari,,
32.13.22.2007,,,,,,7 Tanjungsari Timur,,
32.13.22.2008,,,,,,8 Gandasari,,
32.13.22.2009,,,,,,9 Pasirmuncang,,
32.13.23,,,,23Serangpanjang,-,6,,Perda No.3/2007
32.13.23.2001,,,,,,1 Cijengkol,,Semula wil Kec. Sagalaherang
32.13.23.2002,,,,,,2 Talagasari,,Semula wil. Kec. Sagalaherang
32.13.23.2003,,,,,,3 Cintamekar,,Semula wil. Kec. Sagalaherang
32.13.23.2004,,,,,,4 Ponggang,,Semula wil. Kec. Sagalaherang
32.13.23.2005,,,,,,5 Cikujang,,Semula wil. Kec. Sagalaherang
32.13.23.2006,,,,,,6 Cipancar,,Semula wil. Kec. Sagalaherang
32.13.24,,,,24Sukasari,-,7,,Perda No.3/2007
32.13.24.2001,,,,,,1 Anggasari,,Semula wil. Kec. Legonkulon
32.13.24.2002,,,,,,2 Batangsari,,Semula wil. Kec. Pamanukan
32.13.24.2003,,,,,,3 Sukamaju,,Semula wil. Kec. Pamanukan
32.13.24.2004,,,,,,4 Mandalawangi,,Semula wil. Kec. Ciasem
32.13.24.2005,,,,,,5 Curugreja,,Semula wil. Kec. Pamanukan
32.13.24.2006,,,,,,6 Sukareja,,Semula wil. Kec. Pamanukan
32.13.24.2007,,,,,,7 Sukasari,,Semula wil. Kec. Pamanukan
32.13.25,,,,25Tambakdahan,-,9,,Perda No.3/2007
32.13.25.2001,,,,,,1 Tanjungrasa,,Semula wil. Kec. Binong
32.13.25.2002,,,,,,2 Wanajaya,,Semula wil. Kec. Binong
32.13.25.2003,,,,,,3 Gardumukti,,Semula wil. Kec. Binong
32.13.25.2004,,,,,,4 Mariuk,,Semula wil. Kec. Binong
32.13.25.2005,,,,,,5 Kertajaya,,Semula wil. Kec. Binong
32.13.25.2006,,,,,,6 Tambakdahan,,Semula wil. Kec. Binong
32.13.25.2007,,,,,,7 Rancaudik,,Semula wil. Kec. Binong
32.13.25.2008,,,,,,8 Bojongkeding,,Semula wil. Kec. Binong
32.13.25.2009,,,,,,9 Bojonegara,,Semula wil. Kec. Binong
32.13.26,,,,26Kasomalang,-,8,,Perda No.3/2007
32.13.26.2001,,,,,,1 Sindangsari,,Semula wil Kec. Cisalak
32.13.26.2002,,,,,,2 Pasanggrahan,,Semula wil. Kec. Cisalak
32.13.26.2003,,,,,,3 Bojongloa,,Semula wil. Kec. Cisalak
32.13.26.2004,,,,,,4 Sukamelang,,Semula wil. Kec. Cisalak
32.13.26.2005,,,,,,5 Tenjolaya,,Semula wil. Kec. Cisalak
