K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.06,KAB. KAPUAS HULU,,,23,4,278,"31.318,246","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.06.01,,,,1Putussibau Utara,2,17,,"Perubahan nama Kec. Putussibau, Perda No. 11/2006"
61.06.01.1001,,,,,1Putussibau Kota,,,
61.06.01.1002,,,,,2Hilir Kantor,,,
,,,,,,Tanjung Jati,,"Menjadi wil. Kec. Putussibau Selatan, Perda No. 11/2006"
61.06.01.2004,,,,,,1 Pala Pulau,,
61.06.01.2005,,,,,,2 Sibau Hilir,,
61.06.01.2006,,,,,,3 Padua Mendalam,,
61.06.01.2007,,,,,,4 Datah Dian,,
61.06.01.2008,,,,,,5 Sibau Hulu,,
61.06.01.2009,,,,,,6 Nanga Nyabau,,"Semula wil. Kec. Embaloh Hilir, Perda No. 11/2006"
61.06.01.2010,,,,,,7 Nanga Awin,,"Semula wil. Kec. Embaloh Hilir, Perda No. 11/2006"
61.06.01.2011,,,,,,8 Ariung Mendalam,,
61.06.01.2012,,,,,,9 Nanga Sambus,,Perda No. 11/2006
61.06.01.2013,,,,,,10 Banua Tanga,,Perda No. 11/2006
61.06.01.2014,,,,,,11 Tanjung Beruang,,Perda No. 11/2006
61.06.01.2015,,,,,,12 Tanjung Karang,,Perda No. 11/2006
61.06.01.2016,,,,,,13 Seluan,,Pemekaran desa Nanga Awin Perda No. 7/2010
61.06.01.2017,,,,,,14 Sungai Uluk Palin,,Pemekaran desa Nanga Nyabau Perda No. 7/2010
61.06.01.2018,,,,,,15 Tanjung Lasa,,Pemekaran desa Sibau Hulu Perda No. 7/2010
61.06.01.2019,,,,,,16 Lauk,,Pemekaran desa Banua Tanga Perda No. 7/2010
61.06.01.2020,,,,,,17 Jangkang,,Pemekaran desa Tanjung Beruang Perda No. 7/2010
61.06.02,,,,2Bika,-,8,,"Perubahan nama Kec. Manday, Perda No. 11/2006"
61.06.02.2001,,,,,,1 Teluk Sindur,,
61.06.02.2002,,,,,,2 Bika,,
61.06.02.2003,,,,,,3 Jelemuk,,
,,,,,,Nanga Tubuk,,"Menjadi wil. Kec. Kalis, Perda No. 11/2006"
,,,,,,Nanga Danau,,"Menjadi wil. Kec. Kalis, Perda No. 11/2006"
,,,,,,Kensuray,,"Menjadi wil. Kec. Kalis, Perda No. 11/2006"
,,,,,,Rantau Kalis,,"Menjadi wil. Kec. Kalis, Perda No. 11/2006"
61.06.02.2008,,,,,,4 Bika Hulu,,Perda No. 11/2006
61.06.02.2009,,,,,,5 Nanga Manday,,Perda No. 11/2006
61.06.02.2010,,,,,,6 Melapi Manday,,Perda No. 11/2006
61.06.02.2011,,,,,,7 Penyeluang,,"Semula wil. Kec. Embaloh Hilir, Perda No. 11/2006"
61.06.02.2012,,,,,,8 Jongkong Manday,,Perda No. 11/2006
61.06.03,,,,3Embaloh Hilir,-,9,,
,,,,,,,,
