K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61,KALIMANTAN BARAT,,,,,,,
61.03,KAB. SANGGAU,,,15,6,163,"12.452,224","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
61.03.01,,,,1Kapuas,6,20,,
61.03.01.1001,,,,,1Tanjung Kapuas,,,
61.03.01.1002,,,,,2Tanjung Sekayam,,,
61.03.01.1003,,,,,3Sungai Sengkuang,,,
61.03.01.1004,,,,,4Ilir Kota,,,
61.03.01.1005,,,,,5Beringin,,,
61.03.01.1006,,,,,6Bunut,,,
61.03.01.2007,,,,,,1 Penyeladi,,
61.03.01.2008,,,,,,2 Nanga Biang,,
61.03.01.2009,,,,,,3 Rambin,,
61.03.01.2010,,,,,,4 Entakai,,
61.03.01.2011,,,,,,5 Pana,,
61.03.01.2012,,,,,,6 Mengkiang,,
61.03.01.2013,,,,,,7 Kambong,,
61.03.01.2014,,,,,,8 Sungai Mawang,,
61.03.01.2015,,,,,,9 Lape,,
61.03.01.2016,,,,,,10 Penyalimau,,"Perbaikan nama desa semula Penyelimau menjadi Penyalimau sesuai
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.03.01.2017,,,,,,11 Sungai Alai,,
61.03.01.2018,,,,,,12 Semerangkai,,
61.03.01.2019,,,,,,13 Sungai Batu,,
61.03.01.2020,,,,,,14 Sungai Muntik,,
61.03.01.2021,,,,,,15 Lintang Kapuas,,
61.03.01.2022,,,,,,16 Lintang Pelaman,,
61.03.01.2023,,,,,,17 Belangin,,
61.03.01.2024,,,,,,18 Penyalimau Jaya,,"Perbaikan nama desa semula Penyelimau Jaya menjadi Penyalimau
Jaya sesuai Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni
2022."
61.03.01.2025,,,,,,19 Tapang Dulang,,Perda No. 4/2009
61.03.01.2026,,,,,,20 Botuh Lintang,,Pemekaran sebagian Desa Nanga Biang Perda No. 2/2011
61.03.02,,,,2Mukok,-,9,,
61.03.02.2001,,,,,,1 Kedukul,,
61.03.02.2002,,,,,,2 Semuntai,,
61.03.02.2003,,,,,,3 Engkode,,
61.03.02.2004,,,,,,4 Sungai Mawang,,
61.03.02.2005,,,,,,5 Inggis,,
,,,,,,,,
