K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64,KALIMANTAN TIMUR,,,,,,,
64.03,KAB. BERAU,,,13,10,100,"21.008,640","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
64.03.01,,,,1Kelay,-,14,,
64.03.01.2001,,,,,,1 Merabu,,
64.03.01.2002,,,,,,2 Panaan,,
64.03.01.2003,,,,,,3 Merapun,,
64.03.01.2004,,,,,,4 Muara Lesan,,
64.03.01.2005,,,,,,5 Merasa,,
64.03.01.2006,,,,,,6 Lesan Dayak,,
64.03.01.2007,,,,,,7 Long Beliu,,
64.03.01.2008,,,,,,8 Long Duhung,,
64.03.01.2009,,,,,,9 Long Lamcin,,
64.03.01.2010,,,,,,10 Long Keluh,,
64.03.01.2011,,,,,,11 Long Pelay,,
64.03.01.2012,,,,,,12 Mapulu,,
64.03.01.2013,,,,,,13 Long Sului,,
64.03.01.2014,,,,,,14 Sido Bangen,,
64.03.02,,,,2Talisayan,-,10,,
,,,,,,Tembudan,,Menjadi wil. Kec. Batu Putih
64.03.02.2002,,,,,,1 Dumaring,,
64.03.02.2003,,,,,,2 Talisayan,,
,,,,,,Biatan Ulu,,Menjadi wil. Kec. Biatan
,,,,,,Biatan Ilir,,Menjadi wil. Kec. Biatan
,,,,,,Karangan,,Menjadi wil. Kec. Biatan
,,,,,,Biantan Bapinang,,Menjadi wil. Kec. Tabalar
,,,,,,Biatan Lempake,,Menjadi wil. Kec. Biatan
,,,,,,Tabalar Muara,,Menjadi wil. Kec. Tabalar
,,,,,,Tuba an,,Menjadi wil. Kec. Tabalar
,,,,,,Tabalar Ulu,,Menjadi wil. Kec. Tabalar
,,,,,,Semurut,,Menjadi wil. Kec. Tabalar
,,,,,,Buyung Buyung,,Menjadi wil. Kec. Tabalar
64.03.02.2014,,,,,,3 Campur Sari,,
64.03.02.2015,,,,,,4 Bumi Jaya,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.02.2016,,,,,,5 Tunggal Bumi,,
64.03.02.2017,,,,,,6 Sumber Mulya,,
64.03.02.2018,,,,,,7 Suka Murya,,Sesuai Perda 4/2015 ttg Penetapan Kampung di Kab. Berau
64.03.02.2019,,,,,,8 Purna Sari Jaya,,
,,,,,,,,
