K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.24.14.2018,,,,,,18 Kartika Jaya,,"Koreksi Srt Sekda Kab Kendal No. 060/589/Tepem/2016 tgl.21 Maret
2016.
Perbaikan nama desa semula Kartikajaya menjadi Kartika Jaya sesuai
Perda Kab. Kendal No.1/2016."
33.24.15,,,,15Kendal,20,-,,
33.24.15.1001,,,,,1Candiroto,,,
33.24.15.1002,,,,,2Sukodono,,,
33.24.15.1003,,,,,3Jotang,,,
33.24.15.1004,,,,,4Trompo,,,
33.24.15.1005,,,,,5Ketapang,,,
33.24.15.1006,,,,,6Kebondalem,,,
33.24.15.1007,,,,,7Kalibuntuwetan,,,"Koreksi Srt Sekda Kendal No. 060/589/Tapem/2016 tgl.21 Maret 2016.
Perbaikan nama kelurahan semula Kalibutuwetan menjadi
Kalibuntuwetan sesuai Perda Kab. Kendal No.1/2016."
33.24.15.1008,,,,,8Sijeruk,,,
33.24.15.1009,,,,,9Tunggulrejo,,,Koreksi Srt Sekda Kendal No. 060/589/Tapem/2016 tgl.21 Maret 2016
33.24.15.1010,,,,,10Jetis,,,
33.24.15.1011,,,,,11Bugangin,,,
33.24.15.1012,,,,,12Langenharjo,,,
33.24.15.1013,,,,,13Pekauman,,,
33.24.15.1014,,,,,14Patukangan,,,
33.24.15.1015,,,,,15Pegulon,,,
33.24.15.1016,,,,,16Banyutowo,,,
33.24.15.1017,,,,,17Karangsari,,,
33.24.15.1018,,,,,18Ngilir,,,
33.24.15.1019,,,,,19Bandengan,,,Koreksi Srt Sekda Kendal No. 060/589/Tapem/2016 tgl.21 Maret 2016
33.24.15.1020,,,,,20Balok,,,
33.24.16,,,,16Rowosari,-,16,,
33.24.16.2001,,,,,,1 Wonotenggang,,
33.24.16.2002,,,,,,2 Pojoksari,,
33.24.16.2003,,,,,,3 Randusari,,
33.24.16.2004,,,,,,4 Karangsari,,
33.24.16.2005,,,,,,5 Parakan,,
33.24.16.2006,,,,,,6 Tambaksari,,
33.24.16.2007,,,,,,7 Jatipurwo,,
33.24.16.2008,,,,,,8 Rowosari,,
33.24.16.2009,,,,,,9 Tanjungsari,,
33.24.16.2010,,,,,,10 Tanjunganom,,
33.24.16.2011,,,,,,11 Sendangdawuhan,,
33.24.16.2012,,,,,,12 Kebonsari,,
33.24.16.2013,,,,,,13 Bulak,,
,,,,,,,,
