Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
19,KEPULAUAN BANGKA BELITUNG,2,,
19.00.40001,Pulau Bangka,,"02°15'11.99"" S 106°00'23.00"" T",
19.00.40002,Pulau Belitung,,"02°51'22.00"" S 107°54'59.00"" T",
19.01,KAB. BANGKA,56,,
19.01.40001,Pulau Anakkeleang Barat,,"01°48'28.00"" S 105°48'45.00"" T",
19.01.40002,Pulau Anakkeleang Timur,,"01°48'31.00"" S 105°49'07.00"" T",
19.01.40003,Pulau Anaktiga,,"01°45'15.17"" S 106°05'36.16"" T",
19.01.40004,Pulau Bakung,,"01°31'57.41"" S 105°41'48.89"" T",
19.01.40005,Pulau Bakung,,"01°31'50.05"" S 105°41'37.30"" T",
19.01.40006,Pulau Batu Lalang,,"01°45'19.69"" S 106°05'12.17"" T",
19.01.40007,Pulau Batu Mentigi,,"01°31'41.39"" S 105°41'47.56"" T",
19.01.40008,Pulau Batu Mentigi Selatan,,"01°31'43.00"" S 105°41'54.33"" T",
19.01.40009,Pulau Batu Mentigi Utara,,"01°31'38.56"" S 105°41'52.15"" T",
19.01.40010,Pulau Batu Pangkas,,"01°39'56.18"" S 105°45'13.13"" T",
19.01.40011,Pulau Batu Pucuk,,"01°40'08.31"" S 105°45'29.59"" T",
19.01.40012,Pulau Batubedaun,,"01°49'03.16"" S 106°07'18.59"" T",
19.01.40013,Pulau Batubelacan,,"01°31'30.90"" S 105°43'06.10"" T",
19.01.40014,Pulau Batubulur,,"01°36'39.31"" S 105°42'47.82"" T",
19.01.40015,Pulau Batuhitam,,"01°55'02.51"" S 106°10'33.88"" T",
19.01.40016,Pulau Batukedaun,,"01°37'18.03"" S 105°44'21.02"" T",
19.01.40017,Pulau Batukuala,,"01°48'32.05"" S 106°07'36.64"" T",
19.01.40018,Pulau Batuludai,,"01°37'26.81"" S 105°43'58.95"" T",
19.01.40019,Pulau Batumerlang,,"01°38'10.50"" S 105°44'07.93"" T",
19.01.40020,Pulau Batumerlang Darat,,"01°31'35.60"" S 105°44'01.41"" T",
19.01.40021,Pulau Batupangpang,,"01°35'28.29"" S 105°43'16.20"" T",
19.01.40022,Pulau Batutangka,,"01°33'35.11"" S 105°43'08.22"" T",
19.01.40023,Pulau Batutrumbu,,"02°14'02.96"" S 105°44'54.16"" T",
19.01.40024,Pulau Batuular,,"01°31'27.54"" S 105°43'59.58"" T",
19.01.40025,Pulau Berok Besar,,"01°38'55.89"" S 105°45'31.70"" T",
19.01.40026,Pulau Danto,,"01°44'17.99"" S 105°46'00.00"" T",
19.01.40027,Pulau Hakok,,"01°48'13.56"" S 106°07'49.04"" T",
19.01.40028,Pulau Hantu,,"02°14'11.45"" S 105°45'21.33"" T",
19.01.40029,Pulau Hantu,,"01°31'39.88"" S 105°41'17.33"" T",
19.01.40030,Pulau Karangpanjang,,"01°58'41.63"" S 106°09'33.44"" T",
19.01.40031,Pulau Kayuanak,,"01°48'02.00"" S 105°48'41.00"" T",
19.01.40032,Pulau Kayuanak Selatan,,"01°48'04.96"" S 105°49'10.23"" T",
19.01.40033,Pulau Kayuanak Utara,,"01°47'28.77"" S 105°48'32.32"" T",
