K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.12.03.2007,,,,,,4 Lingkuang Aua Timur,,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2008,,,,,,5 Lingkuang Aua Baru,,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2009,,,,,,"6 Lingkuang Aua
Bandarajo",,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2010,,,,,,"7 Lingkuang Aua
Jambak",,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2011,,,,,,"8 Lingkuang Aua Koto
Dalam",,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2012,,,,,,9 Lingkuang Aua Barat,,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2013,,,,,,10 Lingkuang Aua Hilia,,"Pemekaran sebagian wil. Nagari Lingkuang Aua, sesuai:
Perda No. 12 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2014,,,,,,"11 Sukomananti Aua
Kuniang",,"Pemekaran sebagian wil. Nagari Aua Kuniang, sesuai:
Perda No. 11 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2015,,,,,,12 Aia Gadang Timur,,"Pemekaran sebagian wil. Nagari Aia Gadang, sesuai:
Perda No. 10 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2016,,,,,,13 Aia Gadang Barat,,"Pemekaran sebagian wil. Nagari Aia Gadang, sesuai:
Perda No. 10 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.03.2017,,,,,,14 Pinaga Aua Kuniang,,"Pemekaran sebagian wil. Nagari Aua Kuniang, sesuai:
Perda No. 11 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.03.2018,,,,,,"15 Lubuak Landua Aua
Kuniang",,"Pemekaran sebagian wil. Nagari Aua Kuniang, sesuai:
Perda No. 11 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.03.2019,,,,,,"16 Lembah Binuang Aua
Kuniang",,"Pemekaran sebagian wil. Nagari Aua Kuniang, sesuai:
Perda No. 11 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.04,,,,4Talamau,-,7,,
13.12.04.2001,,,,,,1 Kajai,,
13.12.04.2002,,,,,,2 Talu,,
13.12.04.2003,,,,,,3 Sinuruik,,
13.12.04.2004,,,,,,"4 Simpang Timbo Abu
Kajai",,"Pemekaran sebagian wil. Nagari Kajai, sesuai:
Perda No. 17 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,,,,,
