K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.10.2024,,,,,,24 Pulo,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2025,,,,,,25 Kulam,,
11.08.10.2026,,,,,,26 Ampeh,,
11.08.10.2027,,,,,,27 Dayah Meuria,,
11.08.10.2028,,,,,,28 Mampree,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2029,,,,,,29 Meucat,,
11.08.10.2030,,,,,,30 Ara,,
11.08.10.2031,,,,,,31 Hagu,,
11.08.10.2032,,,,,,32 Awe,,
11.08.10.2033,,,,,,33 Tanjong Mulieng,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2034,,,,,,34 Dayah Teungku,,"Perbaikan nama desa semula Daya Teungku menjadi Dayah Teungku,
sesuai:
Qanun No. 5 Tahun 2016; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.08.11,,,,11Syamtalira Bayu,-,38,,
11.08.11.2001,,,,,,1 Bale,,
11.08.11.2002,,,,,,2 Bie,,
11.08.11.2003,,,,,,3 Beurandang,,
11.08.11.2004,,,,,,4 Baro Kulam Gajah,,
11.08.11.2005,,,,,,5 Glong,,
11.08.11.2006,,,,,,6 Nibong,,
11.08.11.2007,,,,,,7 Langa,,
11.08.11.2008,,,,,,8 Beunot,,
11.08.11.2009,,,,,,9 Keude Bayu,,
11.08.11.2010,,,,,,10 Blang Bayu,,
11.08.11.2011,,,,,,11 Dayah Tuha,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.11.2012,,,,,,12 Dayah Baro,,
11.08.11.2013,,,,,,13 Lancok,,
11.08.11.2014,,,,,,14 Punti,,
11.08.11.2015,,,,,,15 Bungong,,
11.08.11.2016,,,,,,16 Baroh Blang Rimueng,,
11.08.11.2017,,,,,,17 Ulee Meuria,,
11.08.11.2018,,,,,,18 Kayee Panyang,,
11.08.11.2019,,,,,,19 Rheng,,
,,,,,,,,
