K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.22.03.2005,,,,,,5 Bunut,,
12.22.03.2006,,,,,,6 Aek Batu,,
12.22.03.2007,,,,,,7 Pinang Damai,,
12.22.03.2008,,,,,,8 Aek Raso,,
12.22.03.2009,,,,,,9 Torgamba,,
12.22.03.2010,,,,,,10 Asam Jawa,,
12.22.03.2011,,,,,,11 Torganda,,
12.22.03.2012,,,,,,12 Beringin Jaya,,
12.22.03.2013,,,,,,13 Bukit Tujuh,,
12.22.03.2014,,,,,,14 Sei Meranti,,
12.22.04,,,,4Sungai Kanan,1,8,,Semula wil. Kab. Labuhanbatu
12.22.04.1001,,,,,1Langga Payung,,,
12.22.04.2002,,,,,,1 Batang Nadenggan,,
12.22.04.2003,,,,,,2 Sabungan,,
12.22.04.2004,,,,,,3 Hajoran,,
12.22.04.2005,,,,,,4 Ujung Gading,,
12.22.04.2006,,,,,,5 Huta Godang,,
12.22.04.2007,,,,,,6 Parimburan,,
12.22.04.2008,,,,,,7 Sampean,,
12.22.04.2009,,,,,,8 Marsonja,,
12.22.05,,,,5Silangkitang,-,6,,Semula wil. Kab. Labuhanbatu
12.22.05.2001,,,,,,1 Mandalasena,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.22.05.2002,,,,,,2 Binangadua,,"Perbaikan nama sesuai BA No. 2826.a/BP/2017 Rapat Penyusunan
dan Validasi Data Wilayah tgl 30 Okt s/d 1 Nov 2017"
12.22.05.2003,,,,,,3 Aek Goti,,
12.22.05.2004,,,,,,4 Ulu Mahuam,,
12.22.05.2005,,,,,,5 Rintis,,
12.22.05.2006,,,,,,6 Sukadame,,
