K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.04,KAB. TANAH DATAR,,,14,0,75,"1.377,186","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
13.04.01,,,,1X Koto,-,9,,
13.04.01.2001,,,,,,1 Tambangan,,
13.04.01.2002,,,,,,2 Jaho,,
13.04.01.2003,,,,,,3 Singgalang,,
13.04.01.2004,,,,,,4 Paninjauan,,
13.04.01.2005,,,,,,5 Panyalaian,,
13.04.01.2006,,,,,,6 Koto Laweh,,
13.04.01.2007,,,,,,7 Aie Angek,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.01.2008,,,,,,8 Pandai Sikek,,
13.04.01.2009,,,,,,9 Koto Baru,,
13.04.02,,,,2Batipuh,-,8,,
13.04.02.2001,,,,,,1 Andaleh,,
13.04.02.2002,,,,,,2 Sabu,,
13.04.02.2003,,,,,,3 Batipuah Ateh,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.02.2004,,,,,,4 Batipuah Baruah,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.02.2005,,,,,,5 Gunuang Rajo,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019. Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.02.2006,,,,,,6 Pitalah,,
13.04.02.2007,,,,,,7 Tanjuang Barulak,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.02.2008,,,,,,8 Bungo Tanjuang,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
,,,,,,Padang Laweh,,Menjadi wil Kec. Batipuh Selatan
13.04.03,,,,3Rambatan,-,5,,
,,,,,,,,
