K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.07.10.2001,,,,,,1 Tombatu Dua,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.10.2002,,,,,,2 Tombatu Dua Utara,,Perda. 22/2009
71.07.10.2003,,,,,,3 Tombatu Dua Barat,,Perda. 22/2009
71.07.10.2004,,,,,,4 Tombatu Dua Tengah,,Perda. 22/2009
71.07.10.2005,,,,,,5 Tombatu Tiga,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.10.2006,,,,,,6 Tombatu Tiga Tengah,,Perda. 22/2009
71.07.10.2007,,,,,,7 Kuyanga,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.10.2008,,,,,,8 Kuyanga Satu,,Perda. 22/2009
71.07.10.2009,,,,,,9 Winorangian,,Semula berada di Wil. Kec. Tombatu Perda No. 22/2009
71.07.10.2010,,,,,,10 Winorangian Satu,,Perda. 22/2009
71.07.11,,,,11Pasan,-,11,,
71.07.11.2001,,,,,,1 Towuntu,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2002,,,,,,2 Towuntu Timur,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2003,,,,,,3 Towuntu Barat,,Perda. 22/2009
71.07.11.2004,,,,,,4 Tolombukan,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2005,,,,,,5 Tolombukan Satu,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2006,,,,,,6 Tolombukan Barat,,Perda. 22/2009
71.07.11.2007,,,,,,7 Liwutung,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2008,,,,,,8 Liwutung Satu,,Perda. 22/2009
71.07.11.2009,,,,,,9 Liwutung Dua,,Perda. 22/2009
71.07.11.2010,,,,,,10 Poniki,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.11.2011,,,,,,11 Maulit,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.12,,,,12Ratahan Timur,-,10,,
71.07.12.2001,,,,,,1 Wioi,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.12.2002,,,,,,2 Wioi Satu,,Perda. 22/2009
71.07.12.2003,,,,,,3 Wioi Dua,,Perda. 22/2009
71.07.12.2004,,,,,,4 Wioi Tiga,,Perda. 22/2009
71.07.12.2005,,,,,,5 Wioi Timur,,Perda. 22/2009
71.07.12.2006,,,,,,6 Pangu,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.12.2007,,,,,,7 Pangu Satu,,Perda. 22/2009
71.07.12.2008,,,,,,8 Pangu Dua,,Perda. 22/2009
71.07.12.2009,,,,,,9 Wongkai,,Semula berada di Wil. Kec. Ratahan Perda No. 22/2009
71.07.12.2010,,,,,,10 Wongkai Satu,,Perda. 22/2009
