K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.08.2020,,,,,,20 Meunasah Mee,,
11.07.08.2021,,,,,,21 Meunasah Teungoh,,
11.07.08.2022,,,,,,22 Pasi ie Leubeue,,
11.07.08.2023,,,,,,23 Keude ie Leubeue,,
11.07.08.2024,,,,,,24 Meunasah Sukon,,"perbaikan nama dari Sukon menjadi Meunasah Sukon,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.08.2025,,,,,,25 Meunasah Ara,,"Perbaikan nama Ara menjadi Meunasah Ara,Surat Pem Aceh No.
146.1/10560 tgl 13 Juni 2016,surat Bupati Pidie No 140/2364 tgl 13
April 2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD
tgl 24 Mei 2021"
11.07.08.2026,,,,,,26 Meunasah Krueng,,
11.07.08.2027,,,,,,27 Krueng Dhoe,,
11.07.08.2028,,,,,,28 Meunasah Baro,,
11.07.08.2029,,,,,,29 Bentayan,,
11.07.08.2030,,,,,,30 Meunasah Kandang,,"perbaikan nama Kandang menjadi Meunasah Kandang,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.08.2031,,,,,,31 Lamkawe,,
11.07.08.2032,,,,,,32 Puuk,,
11.07.08.2033,,,,,,33 Tanjong,,
11.07.08.2034,,,,,,34 Dayah Blang,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.08.2035,,,,,,35 Dayah Mon Ara,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.08.2036,,,,,,36 Keureumbok,,
11.07.08.2037,,,,,,37 Meunasah Manyang,,"Perbaikan nama Manyang menjadi Meunasah Manyang,Validasi Data
Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.08.2038,,,,,,38 Matang Kuli,,
11.07.08.2039,,,,,,39 Reung-Reung,,"Perbaikan nama sesuai Srt Ditjen BPD No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
11.07.08.2040,,,,,,40 Teumpeun,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.07.08.2041,,,,,,41 Blang Cut,,
11.07.08.2042,,,,,,42 Geuleumpang,,"perbaikan nama dari Geulumpang menjadi Geuleumpang,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.08.2043,,,,,,43 Aron Kuta Baro,,
11.07.08.2044,,,,,,44 Barat,,"perbaikan nama Kampong Barat menjadi Barat,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
,,,,,,,,
