K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.12,KAB. SITUBONDO,,,17,4,132,"1.653,722","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.12.01,,,,1Jatibanteng,-,8,,
35.12.01.2001,,,,,,1 Pategalan,,
35.12.01.2002,,,,,,2 Semambung,,
35.12.01.2003,,,,,,3 Sumberanyar,,
35.12.01.2004,,,,,,4 Jatibanteng,,
35.12.01.2005,,,,,,5 Curahsuri,,
35.12.01.2006,,,,,,6 Wringinanom,,
35.12.01.2007,,,,,,7 Kembangsari,,
35.12.01.2008,,,,,,8 Patemon,,
35.12.02,,,,2Besuki,-,10,,
35.12.02.2001,,,,,,1 Widoropayung,,
35.12.02.2002,,,,,,2 Sumberejo,,
35.12.02.2003,,,,,,3 Jetis,,
35.12.02.2004,,,,,,4 Blimbing,,
35.12.02.2005,,,,,,5 Langkap,,
35.12.02.2006,,,,,,6 Bloro,,
35.12.02.2007,,,,,,7 Pesisir,,
35.12.02.2008,,,,,,8 Kalimas,,
35.12.02.2009,,,,,,9 Besuki,,
35.12.02.2010,,,,,,10 Demung,,
35.12.03,,,,3Suboh,-,8,,
35.12.03.2001,,,,,,1 Cemara,,
35.12.03.2002,,,,,,2 Mojodungkol,,"Perbaikan nama desa semula Mojodungkul menjadi Mojodungkol sesuai
Surat Bupati Situbondo No. 138/2638/431.001.1/2022 Tanggal 27 Juni
2022."
35.12.03.2003,,,,,,3 Gunung Malang,,
35.12.03.2004,,,,,,4 Gunung Putri,,
35.12.03.2005,,,,,,5 Suboh,,
35.12.03.2006,,,,,,6 Dawuan,,
35.12.03.2007,,,,,,7 Buduan,,
35.12.03.2008,,,,,,8 Ketah,,
35.12.04,,,,4Mlandingan,-,7,,
35.12.04.2001,,,,,,1 Alas Bayur,,"Koreksi nama desa Srt Bupati No. 140/0422/431.213.2.3/2017 tgl 25
Sept'17"
35.12.04.2002,,,,,,2 Sumberanyar,,
35.12.04.2003,,,,,,3 Campoan,,
,,,,,,,,
