Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
64.03.40058,Pulau Sibela,,"02°15'46.39"" U 118°35'40.77"" T",TBP
64.03.40059,Pulau Sibilambay,,"02°16'46.59"" U 118°36'01.38"" T",TBP
64.03.40060,Pulau Siddau,,"02°15'29.99"" U 118°35'39.71"" T",TBP
64.03.40061,Pulau Sigending Besar,,"01°08'39.99"" U 118°46'48.00"" T",TBP
64.03.40062,Pulau Sigending Kecil,,"01°07'49.00"" U 118°47'26.99"" T",TBP
64.03.40063,Pulau Simanik,,"02°20'02.38"" U 118°04'29.80"" T",
64.03.40064,Pulau Sodang Besar,,"02°08'03.99"" U 117°45'33.00"" T",TBP
64.03.40065,Pulau Talisapan,,"01°08'10.00"" U 118°46'35.00"" T",TBP
64.03.40066,Pulau Tangkapaan,,"01°22'18.99"" U 118°33'31.00"" T",TBP
64.03.40067,Pulau Tanjungbuayabuaya,,"01°24'07.99"" U 118°29'40.99"" T",TBP
64.03.40068,Pulau Telasau,,"02°10'41.00"" U 117°44'31.99"" T",TBP
64.03.40069,Pulau Tempurung,,"02°10'32.99"" U 117°51'23.00"" T",TBP
64.03.40070,Pulau Tidung,,"02°11'03.31"" U 117°53'05.02"" T",TBP
64.03.40071,Pulau Uraban,,"01°23'29.66"" U 118°31'53.37"" T",TBP
64.07,KAB. KUTAI BARAT,15,,
64.07.40001,Pulau Bilung,,"00°12'48.53"" U 115°28'52.76"" T",TBP
64.07.40002,Pulau Halan,,"00°32'44.75"" U 115°13'10.82"" T",TBP
64.07.40003,Pulau Hurai,,"00°22'50.00"" U 115°25'46.99"" T",TBP
64.07.40004,Pulau Karan,,"00°15'06.68"" U 115°26'59.83"" T",TBP
64.07.40005,Pulau Karangansirau,,"00°12'40.77"" U 115°30'13.74"" T",TBP
64.07.40006,Pulau Keramat,,"00°10'19.10"" U 115°31'03.68"" T",TBP
64.07.40007,Pulau Kualan,,"00°02'16.99"" U 115°33'26.07"" T",TBP
64.07.40008,Pulau Laham,,"00°21'00.34"" U 115°23'58.87"" T",TBP
64.07.40009,Pulau Liuqkarau,,"00°16'32.00"" U 115°24'15.00"" T",TBP
64.07.40010,Pulau Melaham,,"00°27'24.49"" U 115°17'05.53"" T",TBP
64.07.40011,Pulau Merah,,"00°22'57.85"" U 115°25'38.36"" T",TBP
64.07.40012,Pulau Panalukang,,"00°25'23.99"" U 115°24'09.00"" T",TBP
64.07.40013,Pulau Sebenah,,"00°28'23.00"" U 115°16'14.00"" T",TBP
64.07.40014,Pulau Tiga,,"00°32'05.73"" U 115°11'47.83"" T",TBP
64.07.40015,Pulau Ujohbilang,,"00°30'47.99"" U 115°14'49.99"" T",TBP
64.08,KAB. KUTAI TIMUR,22,,
64.08.40001,Pulau Bajau,,"00°55'16.00"" U 118°03'06.99"" T",TBP
64.08.40002,Pulau Belian,,"00°54'33.99"" U 118°55'41.00"" T",TBP
64.08.40003,Pulau Birahbirahan,,"00°41'42.66"" U 118°28'23.24"" T",TBP
64.08.40004,Pulau Hantu,,"00°56'03.97"" U 118°03'08.48"" T",TBP
64.08.40005,Pulau Jompang,,"00°58'41.00"" U 118°00'10.00"" T",TBP
64.08.40006,Pulau Labaanbilik,,"00°48'15.06"" U 118°46'55.53"" T",TBP
64.08.40007,Pulau Miang Besar,,"00°43'44.17"" U 118°00'36.83"" T",BP
64.08.40008,Pulau Miang Kecil,,"00°46'35.17"" U 118°02'34.17"" T",TBP
64.08.40009,Pulau Panjang Dua,,"01°02'33.46"" U 117°56'06.51"" T",TBP
