K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.06.07.2012,,,,,,9 Julupa'mai,,"Koreksi nama 'Julupamai' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.07.2013,,,,,,10 Bungaejaya,,
73.06.07.2014,,,,,,11 Toddotoa,,
73.06.07.1015,,,,,4Mangalli,,,
73.06.07.2016,,,,,,12 Taeng,,
73.06.08,,,,8Somba Opu,14,-,,"Perubahan nama Kec. Somba Upu sesuai Surat Gub No.
100/3977/B.Pem.Otda tgl 1 Juli 2020 dan Surat Bup Gowa No.
100/94/Tapem tgl 15 Juni 2020 serta Perda Kab. Gowa No. 22/2001"
73.06.08.1001,,,,,1Sungguminasa,,,
73.06.08.1002,,,,,2Bonto Bontoa,,,
73.06.08.1003,,,,,3Batangkaluku,,,
73.06.08.1004,,,,,4Tompobalang,,,
73.06.08.1005,,,,,5Samata,,,
73.06.08.1006,,,,,6Katangka,,,
73.06.08.1007,,,,,7Pandang Pandang,,,
73.06.08.1008,,,,,8Tombolo,,,
73.06.08.1009,,,,,9Kalegowa,,,
73.06.08.1010,,,,,10Romangpolong,,,
73.06.08.1011,,,,,11Paccinongang,,,
73.06.08.1012,,,,,12Tamarunang,,,
73.06.08.1013,,,,,13Bontoramba,,,
73.06.08.1014,,,,,14Mawang,,,
73.06.09,,,,9Bungaya,2,5,,
73.06.09.1001,,,,,1Sapaya,,,
73.06.09.2002,,,,,,1 Bontomanai,,
73.06.09.2003,,,,,,2 Buakkang,,
73.06.09.2004,,,,,,3 Bissoloro,,
,,,,,,Julumatene,,Menjadi wil. Kec. Bontolempangang
,,,,,,Bontolempangang,,Menjadi wil. Kec. Bontolempangang
,,,,,,Lassa Lassa,,Menjadi wil. Kec. Bontolempangang
,,,,,,Bontoloe,,Menjadi wil. Kec. Bontolempangang
,,,,,,Paladingang,,Menjadi wil. Kec. Bontolempangang
73.06.09.1010,,,,,2Je'nebatu,,,
73.06.09.2011,,,,,,4 Rannaloe,,
73.06.09.2012,,,,,,5 Mangempang,,
73.06.10,,,,10Tombolopao,1,8,,
73.06.10.1001,,,,,1Tamaona,,,
73.06.10.2002,,,,,,1 Ta'binjai,,"Koreksi nama 'Tabbinjai' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.06.10.2003,,,,,,2 Erelembang,,
,,,,,,,,
