K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
19,KEPULAUAN BANGKA BELITUNG,,,,,,,
19.05,KAB. BANGKA BARAT,,,6,6,60,"2.851,408","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
19.05.01,,,,1Mentok,5,4,,"Perbaikan nama Kec. Mentok, sesuai Surat Bup. No.
120/743/4.1.3.1/2018 tgl 28 Nov 2018 hal Penyampaian Usulan Revisi
dan Perda No. 6/2010.
Perbaikan nama kec. semula Muntok menjadi Mentok, sesuai:
UU No. 5 Tahun 2003; dan
Nodin Dit. Dekonsentrasi, Tugas Pembantuan dan Kerja Sama No.
1486/TUDK/SDV/2022 tgl 29 September 2022."
19.05.01.1001,,,,,1Tanjung,,,
19.05.01.1002,,,,,2Sungai Daeng,,,
19.05.01.1003,,,,,3Sungai Baru,,,
19.05.01.2004,,,,,,1 Air Putih,,
19.05.01.2005,,,,,,2 Air Belo,,
19.05.01.2006,,,,,,3 Belo Laut,,
19.05.01.2007,,,,,,4 Air Limau,,
19.05.01.1008,,,,,4Keranggan,,,Pemekaran sebagian wil Kel. Tanjung sesuai Perda No. 8/2018.
19.05.01.1009,,,,,5Menjelang,,,Pemekaran sebagian wil Kel. Tanjung sesuai Perda No. 8/2018.
19.05.02,,,,2Simpang Teritip,-,13,,
19.05.02.2001,,,,,,1 Pelangas,,
19.05.02.2002,,,,,,2 Kundi,,
19.05.02.2003,,,,,,3 Mayang,,
19.05.02.2004,,,,,,4 Peradong,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Kode dan Data Wilayah Adm Pem tgl 22 Maret 2016"
19.05.02.2005,,,,,,5 Air Nyatoh,,
19.05.02.2006,,,,,,6 Berang,,
19.05.02.2007,,,,,,7 Rambat,,
19.05.02.2008,,,,,,8 Simpang Gong,,
19.05.02.2009,,,,,,9 Simpang Tiga,,
19.05.02.2010,,,,,,10 Ibul,,
19.05.02.2011,,,,,,11 Pangek,,
19.05.02.2012,,,,,,12 Bukit Terak,,Perda No. 18/2008
19.05.02.2013,,,,,,13 Air Menduyung,,Perda No. 18/2008
19.05.03,,,,3Jebus,-,11,,
19.05.03.2001,,,,,,1 Jebus,,
19.05.03.2002,,,,,,2 Sungai Buluh,,
19.05.03.2003,,,,,,3 Tumbak Petar,,
19.05.03.2004,,,,,,4 Limbung,,
19.05.03.2005,,,,,,5 Rukam,,
