K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.05.18.2001,,,,,,1 Bumi Dipasena Utama,,
18.05.18.2002,,,,,,"2 Bumi Dipasena
Agung",,
18.05.18.2003,,,,,,3 Bumi Dipasena Jaya,,
18.05.18.2004,,,,,,4 Bumi Dipasena Abadi,,
18.05.18.2005,,,,,,"5 Bumi Dipasena
Makmur",,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.05.18.2006,,,,,,6 Bumi Sentosa,,
18.05.18.2007,,,,,,7 Bumi Dipasena Mulya,,
18.05.18.2008,,,,,,"8 Bumi Dipasena
Sejahtera",,"perbaikan nama Bumi Dipasena Sjahtera menjadi Bumi Dipasena
Sejahtera, ND Rekom No 140/4495/BPD tgl 29 Juni 2016,surat Bup
Tulang Bawang Barat No 145/134/I.1/IV/TB/2021 tgl 14 April
2021,Surat Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24
Mei 2021"
,,,,Gunung Agung,,,,"Perda No. 7/2005, Menjadi wil. Kab. Tulang Bawang Barat, UU No.
50/2008"
,,,,,,Tunas Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Mekar Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Marga Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Jaya Murni,,Semula wil. Kec. Gunung Terang
,,,,,,Suka Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Mulya Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Bangun Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Sumber Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Wono Rejo,,Semula wil. Kec. Gunung Terang
,,,,,,Tri Tunggal Jaya,,Semula wil. Kec. Gunung Terang
,,,,,,Mulya Sari,,Perda No. 23/2008
18.05.20,,,,8Banjar Margo,-,12,,Perda No. 7/2005
18.05.20.2001,,,,,,1 Bujuk Agung,,Semula wil. Kec. Banjar Agung
18.05.20.2002,,,,,,2 Ringin Sari,,Semula wil. Kec. Banjar Agung
18.05.20.2003,,,,,,3 Suka Maju,,"Semula wil. Kec. Banjar Agung.
Perbaikan nama desa semula Sukamaju menjadi Suka Maju, sesuai:
Perda 07 Tahun 2005; dan
Surat Dirjen Bina Pemdes No. 145/3452/BPD tgl 6 Juli 2022."
18.05.20.2004,,,,,,"4 Catur Karya Buana
Jaya",,"Semula wil. Kec. Banjar Agung. Koreksi nama, ND Rekom No
140/4495/BPD tanggal 29 Juni 2016,surat Bup Tulang Bawang No
145/134/I.1/IV/TB/2021 tgl 14 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
18.05.20.2005,,,,,,5 Purwa Jaya,,Semula wil. Kec. Banjar Agung
18.05.20.2006,,,,,,6 Penawar Jaya,,Semula wil. Kec. Banjar Agung
,,,,,,,,
