Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.71.40105,Pulau Dangas,,"01°08'51.00"" U 103°56'42.00"" T",TBP
21.71.40106,Pulau Dangkan,,"00°57'58.00"" U 103°42'36.00"" T",TBP
21.71.40107,Pulau Dangsi,,"01°00'22.00"" U 103°59'17.00"" T",BP
21.71.40108,Pulau Dapur Tiga,,"00°47'17.00"" U 104°11'48.00"" T",BP
21.71.40109,Pulau Daun,,"00°58'59.99"" U 103°45'29.90"" T",
21.71.40110,Pulau Dempo,,"00°35'49.50"" U 104°18'27.92"" T",TBP
21.71.40111,Pulau Dendang,,"01°09'00.00"" U 103°52'22.00"" T",BP
21.71.40112,Pulau Derkat Besar,,"00°37'35.03"" U 104°06'25.96"" T",TBP
21.71.40113,Pulau Derkat Kecil,,"00°37'42.98"" U 104°06'21.79"" T",TBP
21.71.40114,Pulau Dodik,,"01°06'47.99"" U 103°54'15.99"" T",TBP
21.71.40115,Pulau Dondang,,"01°00'02.00"" U 103°48'34.99"" T",TBP
21.71.40116,Pulau Dongkol,,"00°59'22.99"" U 104°02'38.00"" T",TBP
21.71.40117,Pulau Dua,,"00°59'22.99"" U 103°48'56.99"" T",TBP
21.71.40118,Pulau Dumpu,,"00°36'11.65"" U 104°18'17.64"" T",
21.71.40119,Pulau Enjen Batu,,"01°02'12.51"" U 103°54'31.82"" T",
21.71.40120,Pulau Galang,,"00°44'49.99"" U 104°13'52.00"" T",BP
21.71.40121,Pulau Galang Baru,,"00°39'33.00"" U 104°15'46.00"" T",BP
21.71.40122,Pulau Galang Kecil,,"00°41'48.07"" U 104°15'46.84"" T",TBP
21.71.40123,Pulau Geranting,,"00°58'28.99"" U 103°46'16.00"" T",TBP
21.71.40124,Pulau Gerit,,"01°08'08.99"" U 103°52'37.99"" T",TBP
21.71.40125,Pulau Gerit Kecil,,"01°07'57.00"" U 103°52'50.99"" T",TBP
21.71.40126,Pulau Gondeng Besar,,"01°04'16.00"" U 103°52'27.00"" T",TBP
21.71.40127,Pulau Gondeng Kecil,,"01°04'35.00"" U 103°52'22.00"" T",TBP
21.71.40128,Pulau Gua,,"00°57'34.20"" U 104°05'48.99"" T",
21.71.40129,Pulau Hangop,,"00°51'48.17"" U 104°01'36.69"" T",TBP
21.71.40130,Pulau Hantu,,"00°32'25.59"" U 104°14'56.83"" T",TBP
21.71.40131,Pulau Jagung,,"01°07'35.84"" U 103°53'33.09"" T",TBP
21.71.40132,Pulau Jakat,,"00°38'15.34"" U 104°04'42.14"" T",TBP
21.71.40133,Pulau Jaloh,,"00°57'41.24"" U 103°50'43.97"" T",BP
21.71.40134,Pulau Jamban,,"01°05'21.08"" U 103°51'04.65"" T",
21.71.40135,Pulau Jambul,,"00°57'13.09"" U 104°02'10.91"" T",TBP
21.71.40136,Pulau Janda Berhias,,"01°06'23.00"" U 103°54'33.00"" T",BP
21.71.40137,Pulau Jemara,,"00°54'42.99"" U 104°12'11.99"" T",BP
21.71.40138,Pulau Jerambang,,"01°02'49.71"" U 103°54'04.55"" T",
21.71.40139,Pulau Jerepit,,"00°57'27.14"" U 103°49'14.66"" T",TBP
21.71.40140,Pulau Jong,,"00°36'12.49"" U 104°04'40.30"" T",
21.71.40141,Pulau June,,"00°55'18.00"" U 103°55'09.99"" T",TBP
21.71.40142,Pulau Kabe,,"01°06'10.00"" U 103°51'38.99"" T",TBP
21.71.40143,Pulau Kabe Kecil,,"01°06'07.02"" U 103°51'33.69"" T",TBP
21.71.40144,Pulau Kajang,,"01°07'32.99"" U 103°50'38.00"" T",TBP
