K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.05.07,,,,7Arongan Lambalek,-,27,,
11.05.07.2001,,,,,,1 Arongan,,
11.05.07.2002,,,,,,2 Alue Bagok,,
11.05.07.2003,,,,,,3 Alue Sundak,,
11.05.07.2004,,,,,,4 Alue Batee,,
11.05.07.2005,,,,,,5 Cot Buloh,,
11.05.07.2006,,,,,,6 Cot Kumbang,,
11.05.07.2007,,,,,,7 Cot Juru Mudi,,
11.05.07.2008,,,,,,8 Drien Rampak,,
11.05.07.2009,,,,,,9 Kubu,,
11.05.07.2010,,,,,,10 Keub,,
11.05.07.2011,,,,,,11 Pante Mutia,,
11.05.07.2012,,,,,,12 Peuribu,,"perbaikan nama dari Peribu menjadi Peuribu,surat Bupati Aceh Barat
No 140/456/I/2020 tgl 12 Agustus 2020,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.05.07.2013,,,,,,13 Panton Makmu,,
11.05.07.2014,,,,,,14 Panton Bahagia,,
11.05.07.2015,,,,,,15 Peulanteu LB,,"Perbaikan nama desa semula Peulanteu LB. menjadi Peulanteu LB,
sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.07.2016,,,,,,16 Rimba Langgeh,,
11.05.07.2017,,,,,,17 Suak Keumudee,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.07.2018,,,,,,18 Seuneubok Lhong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.07.2019,,,,,,19 Suak Ie Beuso,,
11.05.07.2020,,,,,,20 Suak Bidok,,
11.05.07.2021,,,,,,21 Simpang peut,,
11.05.07.2022,,,,,,22 Seuneubok Teungoh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.05.07.2023,,,,,,23 Teupin Peraho,,
11.05.07.2024,,,,,,24 Ujong Beusa,,
11.05.07.2025,,,,,,25 Ujong Simpang,,
11.05.07.2026,,,,,,26 Gunong Pulo,,
11.05.07.2027,,,,,,27 Karang Hampa,,
11.05.08,,,,8Pante Ceureumen,-,25,,
11.05.08.2001,,,,,,1 Seumara,,
11.05.08.2002,,,,,,2 Babah Lueng,,"Perbaikan nama desa semula Babah Leung menjadi Babah Lueng,
sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.08.2003,,,,,,3 Babah Iseung,,
,,,,,,,,
