NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,33.14.15,15 Sumberlawang,,,,,,11,,,
,33.14.16,16 Mondokan,,,,,,9,,,
,33.14.17,17 Sukodono,,,,,,9,,,
,33.14.18,18 Gesi,,,,,,7,,,
,33.14.19,19 Tangen,,,,,,7,,,
,33.14.20,20 Jenar,,,,,,7,,,
,33.15,15 KAB. GROBOGAN,Purwodadi,,,19,7,273,2.024,1.490.131,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.15.01,1 Kedungjati,,,,,,12,,,
,33.15.02,2 Karangrayung,,,,,,19,,,
,33.15.03,3 Penawangan,,,,,,20,,,
,33.15.04,4 Toroh,,,,,,16,,,
,33.15.05,5 Geyer,,,,,,13,,,
,33.15.06,6 Pulokulon,,,,,,13,,,
,33.15.07,7 Kradenan,,,,,,14,,,
,33.15.08,8 Gabus,,,,,,14,,,
,33.15.09,9 Ngaringan,,,,,,12,,,
,33.15.10,10 Wirosari,,,,,2,12,,,
,33.15.11,11 Tawangharjo,,,,,,10,,,
,33.15.12,12 Grobogan,,,,,1,11,,,
,33.15.13,13 Purwodadi,,,,,4,13,,,
,33.15.14,14 Brati,,,,,,9,,,
,33.15.15,15 Klambu,,,,,,9,,,
,33.15.16,16 Godong,,,,,,28,,,
,33.15.17,17 Gubug,,,,,,21,,,
,33.15.18,18 Tegowanu,,,,,,18,,,
,33.15.19,19 Tanggungharjo,,,,,,9,,,
,33.16,16 KAB. BLORA,Blora,,,16,24,271,1.957,911.248,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.16.01,1 Jati,,,,,,12,,,
,33.16.02,2 Randublatung,,,,,2,16,,,
,33.16.03,3 Kradenan,,,,,,10,,,
,33.16.04,4 Kedungtuban,,,,,,17,,,
,33.16.05,5 Cepu,,,,,6,11,,,
,33.16.06,6 Sambong,,,,,,10,,,
