K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.07.2008,,,,,,8 Namo Suro Baru,,
12.07.07.2009,,,,,,9 Peria-ria,,
12.07.07.2010,,,,,,10 Penen,,
12.07.07.2011,,,,,,11 Rumah Gerat,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.07.2012,,,,,,12 Sidodadi,,
12.07.07.2013,,,,,,13 Sidomulyo,,
12.07.07.2014,,,,,,14 Selamat,,
12.07.07.2015,,,,,,15 Sarilaba Jahe,,
12.07.07.2016,,,,,,16 Tanjung Sena,,
12.07.07.2017,,,,,,17 Namo Tualang,,
12.07.08,,,,8STM Hilir,-,15,,
12.07.08.2001,,,,,,1 Talun Kenas,,
12.07.08.2002,,,,,,2 Gunung Rintih,,
12.07.08.2003,,,,,,3 Sumbul,,
12.07.08.2004,,,,,,4 Tadukan Raga,,"Perbaikan nama desa semula Tandukan Raga menjadi Tadukan Raga
sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus
2022."
12.07.08.2005,,,,,,5 Limau Mungkur,,
12.07.08.2006,,,,,,6 Negara Beringin,,
12.07.08.2007,,,,,,7 Lau Barus Baru,,
12.07.08.2008,,,,,,8 Juma Tombak,,
12.07.08.2009,,,,,,9 Siguci,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.08.2010,,,,,,10 Kuta Jurung,,
12.07.08.2011,,,,,,11 Tala Peta,,
12.07.08.2012,,,,,,12 Lau Rakit,,
12.07.08.2013,,,,,,13 Penungkiren,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.08.2014,,,,,,14 Rambai,,
12.07.08.2015,,,,,,15 Lau Rempak,,
12.07.09,,,,9Bangun Purba,-,24,,
12.07.09.2001,,,,,,1 Bah Perak,,
12.07.09.2002,,,,,,2 Bandar Kwala,,"Perbaikan nama desa semula Bandar Kuala menjadi Bandar Kwala
sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus
2022."
12.07.09.2003,,,,,,3 Bah Balua,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
,,,,,,Batu Masagi,,"Menjadi wil. Kec. Silinda Kab. Serdang Bedagai, UU No. 36/2003,
Perda Sergai No. 6/2006"
