K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.12,KAB. MURUNG RAYA,,,10,9,116,"23.575,328","Luas Wilayah Indikatif, PGGB sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.12.01,,,,1Murung,2,13,,
62.12.01.2001,,,,,,1 Dirung,,
62.12.01.2002,,,,,,2 Malasan,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015"
62.12.01.2003,,,,,,3 Batu Putih,,
62.12.01.2004,,,,,,4 Mangkahui,,
62.12.01.2005,,,,,,5 Panu'ut,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015"
62.12.01.2006,,,,,,6 Muara Untu,,
62.12.01.2007,,,,,,7 Muara Ja'an,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015, Perbaikan nama sesuai hasil
Rakernis Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan
Kodefikasi Desa tgl 22 Maret 2016"
62.12.01.2008,,,,,,8 Bahitom,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015"
62.12.01.2009,,,,,,9 Danau Usung,,
62.12.01.2010,,,,,,10 Juking Pajang,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015"
62.12.01.2011,,,,,,11 Muara Sumpoi,,
62.12.01.1012,,,,,1Puruk Cahu,,,
62.12.01.1013,,,,,2Beriwit,,,
62.12.01.2014,,,,,,12 Muara Bumban,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015"
62.12.01.2015,,,,,,13 Penyang,,Perda No. 2/2007
62.12.02,,,,2Tanah Siang,1,26,,
,,,,,,Oreng,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
,,,,,,Olung Muro,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
,,,,,,Olung Hanangan,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
,,,,,,Dirung Lingkin,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
,,,,,,Datah Kotou,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
,,,,,,Tahujan Ontu,,"Menjadi wil. Kec. Tanah Siang Selatan, Perda No. 4/2007"
62.12.02.2007,,,,,,1 Sungai Lunuk,,
62.12.02.2008,,,,,,2 Konut,,
62.12.02.2009,,,,,,3 Belawan,,
62.12.02.2010,,,,,,4 Mangkolisoi,,"Perubahan nama desa sesuai Surat Pengantar Bup. No.
136/176/PEM/2015 tgl 1 Juni 2015, Perbaikan nama sesuai hasil
Rakernis Ditjen Bina Pemdes tentang Klarifikasi Data Nama dan
Kodefikasi Desa tgl 22 Maret 2016"
,,,,,,,,
