K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17.06.05.2009,,,,,,6 Semundam,,
,,,,,,Talang Baru,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
,,,,,,Serami Baru,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
,,,,,,Talang Arah,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
,,,,,,Lubuk Talang,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
17.06.05.2014,,,,,,7 Retak Ilir,,
17.06.05.2015,,,,,,8 Tanjung Harapan,,
,,,,,,Makmur Jaya,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
17.06.05.2017,,,,,,9 Tanjung Jaya,,
,,,,,,Arga Jaya,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
,,,,,,Rami Mulia,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
,,,,,,Marga Mulia,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
,,,,,,Mekar Jaya,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
,,,,,,Bukit Harapan,,"Menjadi wil. Kec. Air Rami, Perda No. 8/2005"
17.06.05.2023,,,,,,10 Manunggal Jaya,,
,,,,,,Gajah Makmur,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
,,,,,,Semambang Makmur,,"Menjadi wil. Kec. Malin Deman, Perda No. 8/2005"
,,,,,,Air Merah,,Menjadi wil Kec Malin Deman Perda No. 18/2006
,,,,,,Tirta Kencana,,Menjadi wil Kec Air Rami Perda No. 18/2006
17.06.05.2028,,,,,,11 Pulai Payung,,Perda No. 18/2006
17.06.05.2029,,,,,,12 Tanjung Medan,,Perda No. 21/2007
17.06.05.2030,,,,,,13 Tirta Mulya,,Perda No. 21/2007
,,,,,,Cinta Asih,,Menjadi wil Kec Air Rami Perda No. 21/2007
,,,,,,Bukit Mulya,,Menjadi wil Kec Air Rami Perda No. 21/2007
17.06.05.2033,,,,,,14 Pasar Baru,,Perda No. 21/2007
17.06.05.2034,,,,,,15 Pulau Makmur,,Perda No. 21/2007
17.06.05.2035,,,,,,16 Mundam Marap,,Perda No. 18/2009
17.06.06,,,,6Malin Deman,-,7,,Perda No. 8/2005
17.06.06.2001,,,,,,1 Talang Arah,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2002,,,,,,2 Serami Baru,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2003,,,,,,3 Lubuk Talang,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2004,,,,,,4 Gajah Makmur,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2005,,,,,,5 Semambang Makmur,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2006,,,,,,6 Talang Baru,,Semula wil. Kec. Muko Muko Selatan
17.06.06.2007,,,,,,7 Air Merah,,Semula wil Kec Ipuh Perda No. 18/2006
17.06.07,,,,7Air Rami,-,12,,Perda No. 8/2005
17.06.07.2001,,,,,,1 Arga Jaya,,Semula wil. Kec. Muko Muko Selatan
17.06.07.2002,,,,,,2 Air Rami,,Semula wil. Muko Muko Selatan
17.06.07.2003,,,,,,3 Rami Mulya,,Semula wil. Muko Muko Selatan
17.06.07.2004,,,,,,4 Talang Rio,,Semula wil. Muko Muko Selatan
,,,,,,,,
