K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.11.03.2016,,,,,,16 Hagu,,
11.11.03.2017,,,,,,17 Blang Rangkuluh,,
11.11.03.2018,,,,,,18 Meunasah Bungo,,
11.11.03.2019,,,,,,19 Paya Beunot,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.03.2020,,,,,,20 Meunasah Tunong,,
11.11.03.2021,,,,,,21 Meunasah Alue,,
11.11.03.2022,,,,,,22 Meunasah Cut,,
11.11.03.2023,,,,,,23 Gampong Mesjid,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.03.2024,,,,,,24 Meunasah Teungoh,,
11.11.03.2025,,,,,,25 Meunasah Blang,,
11.11.03.2026,,,,,,26 Kukue,,
11.11.03.2027,,,,,,27 Blang Matang,,
11.11.03.2028,,,,,,28 Blang Glumpang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.03.2029,,,,,,29 Gampong Baro,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.03.2030,,,,,,30 Gampong Paya,,
11.11.03.2031,,,,,,31 Seuneubok Paya,,
11.11.03.2032,,,,,,32 Pulo Lawang,,
11.11.03.2033,,,,,,33 Keude Alue Rheng,,
11.11.03.2034,,,,,,34 Karieng,,
11.11.03.2035,,,,,,35 Pulo Ara,,
11.11.03.2036,,,,,,36 Cot Laot,,
11.11.03.2037,,,,,,37 Alue Sijuek,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017
dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni
2017, Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov 2018"
11.11.03.2038,,,,,,38 Blang Bati,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.03.2039,,,,,,39 Buket Paya,,
11.11.03.2040,,,,,,40 Dayah Mon Ara,,
11.11.03.2041,,,,,,41 Calok,,
11.11.03.2042,,,,,,42 Cot Kruet,,
11.11.03.2043,,,,,,43 Tanjong Seulamat,,"Perbaikan nama sesuai Srt Ditjen Pemdes No. 145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,,,
