K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.02.03.2020,,,,,,14 Sumber Sari,,
18.02.03.2021,,,,,,15 Purworejo,,"Pemekaran Desa, Perda No. 6/2010, PMD"
18.02.04,,,,4Gunung Sugih,4,11,,
18.02.04.2001,,,,,,1 Terbanggi Subing,,
18.02.04.2002,,,,,,2 Terbanggi Agung,,
18.02.04.2003,,,,,,3 Fajar Bulan,,
18.02.04.2004,,,,,,4 Komering Putih,,
18.02.04.1005,,,,,1Gunung Sugih,,,
18.02.04.1006,,,,,2Gunung S. Raya,,,
18.02.04.1007,,,,,3Komering Agung,,,
18.02.04.1008,,,,,4Seputih Jaya,,,
18.02.04.2009,,,,,,5 Buyut Udik,,
18.02.04.2010,,,,,,6 Buyut Ilir,,
18.02.04.2011,,,,,,7 Bangun Rejo,,
18.02.04.2012,,,,,,8 Wono Sari,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016
18.02.04.2013,,,,,,9 Putra Buyut,,
18.02.04.2014,,,,,,10 Gunung Sari,,Perda No. 7/2005
18.02.04.2015,,,,,,11 Buyut Utara,,Perda No. 7/2005
18.02.05,,,,5Trimurjo,3,11,,
18.02.05.2001,,,,,,1 Depok Rejo,,
18.02.05.2002,,,,,,2 Liman Benawi,,
18.02.05.1003,,,,,1Adi Puro,,,
18.02.05.1004,,,,,2Trimurjo,,,
18.02.05.2005,,,,,,3 Noto Harjo,,
18.02.05.2006,,,,,,4 Purwodadi,,"ND Rekom No 140/4495/BPD tanggal 29 Juni 2016
Perbaikan nama desa semula Purwo Dadi menjadi Purwodadi, sesuai:
Perda No. 12 Tahun 2015; dan
Surat Dirjen Bina Pemdes No. 145/3452/BPD tgl 6 Juli 2022."
18.02.05.1007,,,,,3Simbar Waringin,,,
18.02.05.2008,,,,,,5 Tempuran,,
18.02.05.2009,,,,,,6 Purwo Adi,,
18.02.05.2010,,,,,,7 Pujo Dadi,,
18.02.05.2011,,,,,,8 Pujo Kerto,,
18.02.05.2012,,,,,,9 Untoro,,
18.02.05.2013,,,,,,10 Pujo Asri,,
18.02.05.2014,,,,,,11 Pujo Basuki,,
18.02.06,,,,6Punggur,-,9,,
18.02.06.2001,,,,,,1 Nunggal Rejo,,
18.02.06.2002,,,,,,2 Badran Sari,,
18.02.06.2003,,,,,,3 Sri Sawahan,,
,,,,,,,,
