K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.20.03.2003,,,,,,3 Guwosobokerto,,
33.20.03.2004,,,,,,4 Kedungsarimulyo,,
33.20.03.2005,,,,,,5 Bugo,,
33.20.03.2006,,,,,,6 Welahan,,
33.20.03.2007,,,,,,7 Gedangan,,
33.20.03.2008,,,,,,8 Ketilengsingolelo,,
33.20.03.2009,,,,,,9 Kalipucang Wetan,,
33.20.03.2010,,,,,,10 Kalipucang Kulon,,
33.20.03.2011,,,,,,11 Gidangelo,,"Koreksi Srt Sekda Kab Jepara No. 140/0945 tgl 16 Februari 2016.
Perbaikan nama desa semula Gidanglelo menjadi Gidangelo, sesuai:
Perda Kab. Jepara No. 4/2015; dan
Surat Pemdes No.145/3098/BPD Tanggal 17 Juni 2022."
33.20.03.2012,,,,,,12 Kendengsidialit,,
33.20.03.2013,,,,,,13 Sidigede,,
33.20.03.2014,,,,,,14 Teluk Wetan,,
33.20.03.2015,,,,,,15 Brantak Sekarjati,,
33.20.04,,,,4Mayong,-,18,,
33.20.04.2001,,,,,,1 Mayong Lor,,
33.20.04.2002,,,,,,2 Tigajuru,,"Perbaikan nama desa semula Tigojuru menjadi Tigajuru, sesuai:
Perda Kab. Jepara No. 4/2015; dan
Surat Pemdes No. 145/3098/BPD Tanggal 17 Juni 2022."
33.20.04.2003,,,,,,3 Paren,,
33.20.04.2004,,,,,,4 Kuanyar,,
33.20.04.2005,,,,,,5 Pelang,,
33.20.04.2006,,,,,,6 Sengonbugel,,
33.20.04.2007,,,,,,7 Jebol,,
33.20.04.2008,,,,,,8 Singorojo,,
33.20.04.2009,,,,,,9 Pelemkerep,,
33.20.04.2010,,,,,,10 Buaran,,
33.20.04.2011,,,,,,11 Ngroto,,
33.20.04.2012,,,,,,12 Rajekwesi,,
33.20.04.2013,,,,,,13 Datar,,
33.20.04.2014,,,,,,14 Pule,,
33.20.04.2015,,,,,,15 Bandung,,
33.20.04.2016,,,,,,16 Bungu,,
33.20.04.2017,,,,,,17 Pancur,,
33.20.04.2018,,,,,,18 Mayong Kidul,,
33.20.05,,,,5Batealit,-,11,,
33.20.05.2001,,,,,,1 Geneng,,
33.20.05.2002,,,,,,2 Raguklampitan,,
33.20.05.2003,,,,,,3 Ngasem,,
,,,,,,,,
