K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.07.03.2010,,,,,,10 Cinta Rakyat,,
12.07.03.2011,,,,,,11 Durin Serugun,,
12.07.03.2012,,,,,,12 Ketangkuhen,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.03.2013,,,,,,13 Kuala,,
12.07.03.2014,,,,,,14 Martelu,,
12.07.03.2015,,,,,,15 Negeri Gugung,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.03.2016,,,,,,16 Puangaja,,
12.07.03.2017,,,,,,"17 Rumah Kinangkung
SP",,
12.07.03.2018,,,,,,18 Rambung Baru,,
12.07.03.2019,,,,,,19 Rumah Pil Pil,,
12.07.03.2020,,,,,,20 Rumah Sumbul,,
12.07.03.2021,,,,,,21 Sala Bulan,,
12.07.03.2022,,,,,,22 Sayum Sabah,,
12.07.03.2023,,,,,,23 Sembahe,,
12.07.03.2024,,,,,,24 Sibolangit,,
12.07.03.2025,,,,,,25 Sikeben,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.03.2026,,,,,,26 Suka Maju,,
12.07.03.2027,,,,,,27 Suka Makmur,,
12.07.03.2028,,,,,,28 Tambunen,,
12.07.03.2029,,,,,,29 Tanjung Beringin,,
12.07.03.2030,,,,,,30 Ujung Deleng,,
12.07.04,,,,4Kutalimbaru,-,14,,
12.07.04.2001,,,,,,1 Suka Makmur,,
12.07.04.2002,,,,,,2 Namo Mirik,,
12.07.04.2003,,,,,,3 Suka Dame,,
12.07.04.2004,,,,,,4 Pasar X,,
12.07.04.2005,,,,,,5 Perpanden,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
12.07.04.2006,,,,,,6 Kutalimbaru,,
12.07.04.2007,,,,,,7 Sampe Cita,,
12.07.04.2008,,,,,,8 Suka Rende,,
12.07.04.2009,,,,,,9 Kwala Lau Bicik,,"Perbaikan nama sesuai UU Drt No. 57 Thn 1956 dan BA No.
2826.a/BP/2017 Rapat Penyusunan dan Validasi Data Wilayah tgl 30
Okt s/d 1 Nov 2017"
,,,,,,,,
