K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14,RIAU,,,,,,,
14.72,KOTA DUMAI,,,7,36,0,"2.059,613","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
14.72.01,,,,1Dumai Barat,4,-,,
,,,,,Laksamana,,,Menjadi wil. Kec. Dumai Kota Perda No. 8/2009
,,,,,Rimba Sekampung,,,Menjadi wil. Kec. Dumai Kota Perda No. 8/2009
14.72.01.1003,,,,,1Pangkalan Sesai,,,
,,,,,Bukit Datuk,,,Menjadi wil. Kec. Dumai Selatan Perda No. 8/2009
,,,,,Bukit Timah,,,Menjadi wil. Kec. Dumai Selatan Perda No. 8/2009
14.72.01.1006,,,,,2Purnama,,,
,,,,,Ratu Sima,,,Menjadi wil Kec. Dumai Selatan Perda No. 8/2009
14.72.01.1008,,,,,3Bagan Keladi,,,
14.72.01.1009,,,,,"4Simpang Tetap Darul
Ichsan",,,"Perbaikan Nama Kel, sesuai Perda No. 2/2001 dan Surat Gub. No.
410/BPMD/2448 tgl 20 Sept 2019"
,,,,,Mekar Sari,,,Menjadi wil. Kec. Dumai Selatan Perda No. 8/2009
14.72.02,,,,2Dumai Timur,5,-,,
,,,,,Sukajadi,,,Menjadi wil. Kec. Dumai Kota Perda No. 8/2009
14.72.02.1002,,,,,1Teluk Binjai,,,
14.72.02.1003,,,,,2Tanjung Palas,,,
14.72.02.1004,,,,,3Jaya Mukti,,,
,,,,,Dumai Kota,,,Menjadi wil. Kec. Dumai Kota Perda No. 8/2009
14.72.02.1006,,,,,4Buluh Kasap,,,
,,,,,Bumi Ayu,,,Menjadi wil. Kec. Dumai Selatan Perda No. 8/2009
,,,,,Bintan,,,Menjadi wil. Kec. Dumai Kota Perda No. 8/2009
14.72.02.1009,,,,,5Bukit Batrem,,,
14.72.03,,,,3Bukit Kapur,7,-,,
14.72.03.1001,,,,,1Bukit Nenas,,,"Perbaikan Nama Kel, sesuai Perda No. 14/2002 dan Surat Gub. No.
410/BPMD/2448 tgl 20 Sept 2019"
14.72.03.1002,,,,,2Bukit Kayu Kapur,,,"Perbaikan Nama Kel, sesuai Perda No. 14/2002 dan Surat Gub. No.
410/BPMD/2448 tgl 20 Sept 2019"
14.72.03.1003,,,,,3Gurun Panjang,,,
14.72.03.1004,,,,,4Bagan Besar,,,
14.72.03.1005,,,,,5Kampung Baru,,,hasil pemekaran Perda No. 9/2009
14.72.03.1006,,,,,6Bagan Besar Timur,,,"Pemekaran sebagian wil. Kel. Bagan Besar, sesuai Perda No. 1/2019
dan ND Dir. Dekon No. 35/TU/SDV/DK/2020 tgl 21 Jan 2020"
14.72.03.1007,,,,,7Bukit Kapur,,,"Pemekaran sebagian wil. Kel. Bukit Kayu Kapur, sesuai Perda No.
1/2019 dan ND Dir. Dekon No. 35/TU/SDV/DK/2020 tgl 21 Jan 2020"
14.72.04,,,,4Sungai Sembilan,6,-,,
14.72.04.1001,,,,,1Lubuk Gaung,,,
,,,,,,,,
