K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.07.11,,,,11Mungka,-,5,,
13.07.11.2001,,,,,,1 Jopang Manganti,,
13.07.11.2002,,,,,,2 Simpang Kapuak,,
13.07.11.2003,,,,,,3 Mungka,,
13.07.11.2004,,,,,,4 Talang Maur,,
13.07.11.2005,,,,,,5 Sungai Antuan,,Perda No. 2/2009
13.07.12,,,,12Bukik Barisan,-,5,,
13.07.12.2001,,,,,,1 Maek,,
13.07.12.2002,,,,,,2 Banja Loweh,,
13.07.12.2003,,,,,,3 Baruah Gunuang,,
13.07.12.2004,,,,,,4 Sungai Naniang,,
13.07.12.2005,,,,,,5 Koto Tangah,,
13.07.13,,,,13Akabiluru,-,7,,
13.07.13.2001,,,,,,1 Sariak Laweh,,
13.07.13.2002,,,,,,"2 Koto Tangah Batu
Ampa",,
13.07.13.2003,,,,,,3 Batuhampar,,
13.07.13.2004,,,,,,4 Suayan,,
13.07.13.2005,,,,,,5 Sungai Balantiak,,
13.07.13.2006,,,,,,6 Pauh Sangik,,
13.07.13.2007,,,,,,7 Durian Gadang,,Perda No. 2/2009
