K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.20.12.2007,,,,,,5 Manjung,,
35.20.12.2008,,,,,,6 Ngumpul,,
35.20.12.2009,,,,,,7 Panggung,,
35.20.12.2010,,,,,,8 Blaran,,
35.20.12.2011,,,,,,9 Jonggrang,,
35.20.12.2012,,,,,,10 Rejomulyo,,
35.20.12.2013,,,,,,11 Bangunasri,,"Koreksi Desa Bangunsari Surat Bupati No. 470/313/403.011/2013 Tgl.
1 Febr' 20"
35.20.12.2014,,,,,,12 Klagen,,
35.20.13,,,,13Karangrejo,2,11,,
35.20.13.1001,,,,,1Karangrejo,,,
35.20.13.2002,,,,,,1 Mantren,,
35.20.13.2003,,,,,,2 Gondang,,
35.20.13.2004,,,,,,3 Sambirembe,,"Koreksi nama desa Samberembe menjadi desa Sambirembe Surat
Bupati No. 100/586.1/403.011/2017 tgl. 31 Maret 2017"
35.20.13.2005,,,,,,4 Patihan,,
35.20.13.1006,,,,,2Manisrejo,,,
35.20.13.2007,,,,,,5 Pelem,,
35.20.13.2008,,,,,,6 Baluk,,
35.20.13.2009,,,,,,7 Gebyog,,
35.20.13.2010,,,,,,8 Maron,,
35.20.13.2011,,,,,,9 Prampelan,,
35.20.13.2012,,,,,,10 Grabahan,,
35.20.13.2013,,,,,,11 Kauman,,
35.20.14,,,,14Karas,-,11,,
35.20.14.2001,,,,,,1 Karas,,
35.20.14.2002,,,,,,2 Sobontoro,,
35.20.14.2003,,,,,,3 Sumursongo,,
35.20.14.2004,,,,,,4 Taji,,
35.20.14.2005,,,,,,5 Kuwon,,
35.20.14.2006,,,,,,6 Jungke,,
35.20.14.2007,,,,,,7 Temboro,,
35.20.14.2008,,,,,,8 Temenggungan,,
35.20.14.2009,,,,,,9 Geplak,,
35.20.14.2010,,,,,,10 Botok,,
35.20.14.2011,,,,,,11 Ginuk,,
35.20.15,,,,15Kartoharjo,-,12,,
35.20.15.2001,,,,,,1 Kartoharjo,,
35.20.15.2002,,,,,,2 Mrahu,,
35.20.15.2003,,,,,,3 Klurahan,,
,,,,,,,,
