K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.04,KAB. BANDUNG,,,31,10,270,"1.740,843","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,,,,Padalarang,,,,"Menjadi wil. Kab. Bandung Barat , UU No. 12 / 2007"
,,,,,,Kertamulya,,
,,,,,,Padalarang,,
,,,,,,Cimerang,,
,,,,,,Campaka Mekar,,
,,,,,,Tagogapu,,
,,,,,,Ciburuy,,
,,,,,,Kertajaya,,
,,,,,,Cipeundeuy,,
,,,,,,Jayamekar,,
,,,,,,Laksanamekar,,
,,,,Batujajar,,,,"Menjadi wil. Kab. Bandung Barat, UU No. 12 /2007"
,,,,,,Batujajar Timur,,
,,,,,,Batujajar Barat,,
,,,,,,Cikande,,
,,,,,,Galanggang,,
,,,,,,Cangkorah,,
,,,,,,Jati,,
,,,,,,Selacau,,
,,,,,,Pangauban,,
,,,,,,Girimukti,,
,,,,,,Giriasih,,
,,,,,,Bojonghaleuang,,
,,,,,,Cipangeran,,
,,,,,,Saguling,,
,,,,Cipatat,,,,"Menjadi wil. Kab. Bandung Barat, UU No. 12 / 2007"
,,,,,,Ciptaharja,,
,,,,,,Cipatat,,
,,,,,,Citatah,,
,,,,,,Rajamandala Kulon,,
,,,,,,Mandalawangi,,
,,,,,,Kertamukti,,
,,,,,,Nyalindung,,
,,,,,,Gunungmasigit,,
,,,,,,Cirawamekar,,
,,,,,,,,
