K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.06.19.2001,,,,,,1 Mulaeno,,Semula wil. Kec. Poleang
74.06.19.2002,,,,,,2 Lebo Ea,,Perda No. 5/2006
74.06.19.2003,,,,,,3 Paria,,Perda No. 17/2006
74.06.19.2004,,,,,,4 Poleondro,,Perda No. 5/2006
74.06.20,,,,20Tontonunu,-,5,,
74.06.20.2001,,,,,,1 Tontonunu,,Semula wil. Kec. Poleang
74.06.20.2002,,,,,,2 Tongkoseng,,Semula wil. Kec. Poleang
74.06.20.2003,,,,,,3 Tete Haka,,Perda No. 17/2006
74.06.20.2004,,,,,,4 Watu Melomba,,Perda No. 17/2006
74.06.20.2005,,,,,,5 Puu Wonua,,Perda No. 5/2006
74.06.21,,,,21Lantari Jaya,-,9,,
74.06.21.2001,,,,,,1 Lambikasi,,Semula wil. Kec. Rorowatu
74.06.21.2002,,,,,,2 Lantari,,Semula wil. Kec. Rorowatu
74.06.21.2003,,,,,,3 Langkowala,,Perda No. 3/2006
74.06.21.2004,,,,,,4 Pasare Apua,,Perda No. 3/2006
,,,,,,"Langkadue
Rarongkeu",,
74.06.21.2006,,,,,,5 Anugerah,,Perda No. 16/2006
74.06.21.2007,,,,,,6 Kalaero,,Perda No. 16/2006
74.06.21.2008,,,,,,7 Tinabite,,Perda No. 16/2006
74.06.21.2009,,,,,,8 Rarongkeu,,Perda No. 16/2006
74.06.21.2010,,,,,,9 Watu-watu,,Perda No. 16/2006
74.06.22,,,,22Mata Usu,-,5,,
74.06.22.2001,,,,,,1 Kolombi Matausu,,Perda No. 3/2006
74.06.22.2002,,,,,,2 Morengke,,Perda No. 3/2006
74.06.22.2003,,,,,,3 Wia-wia,,Perda No. 15/2006
74.06.22.2004,,,,,,4 Lamuru,,Perda No. 15/2006
74.06.22.2005,,,,,,5 Totole,,Perda No. 15/2006
