K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.23,KAB. TUBAN,,,20,17,311,"1.973,501","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.23.01,,,,1Kenduruan,-,9,,
35.23.01.2001,,,,,,1 Jlodro,,
35.23.01.2002,,,,,,2 Sokogunung,,
35.23.01.2003,,,,,,3 Jamprong,,
35.23.01.2004,,,,,,4 Tawaran,,
35.23.01.2005,,,,,,5 Sidomukti,,
35.23.01.2006,,,,,,6 Bendonglateng,,"Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.23.01.2007,,,,,,7 Sidohasri,,
35.23.01.2008,,,,,,8 Sidorejo,,
35.23.01.2009,,,,,,9 Sokogrenjeng,,
35.23.02,,,,2Jatirogo,-,18,,
35.23.02.2001,,,,,,1 Kebonharjo,,
35.23.02.2002,,,,,,2 Wangi,,
35.23.02.2003,,,,,,3 Ketodan,,
35.23.02.2004,,,,,,4 Karangtengah,,
35.23.02.2005,,,,,,5 Bader,,
35.23.02.2006,,,,,,6 Paseyan,,
35.23.02.2007,,,,,,7 Besowo,,
35.23.02.2008,,,,,,8 Jombok,,
35.23.02.2009,,,,,,9 Sadang,,
35.23.02.2010,,,,,,10 Wotsogo,,
35.23.02.2011,,,,,,11 Ngepon,,
35.23.02.2012,,,,,,12 Sugihan,,
35.23.02.2013,,,,,,13 Sidomulyo,,
35.23.02.2014,,,,,,14 Kedungmakam,,
35.23.02.2015,,,,,,15 Demit,,
35.23.02.2016,,,,,,16 Jatiklabang,,
35.23.02.2017,,,,,,17 Sekaran,,
35.23.02.2018,,,,,,18 Dingil,,
35.23.03,,,,3Bangilan,-,14,,
35.23.03.2001,,,,,,1 Klakeh,,
35.23.03.2002,,,,,,2 Bate,,
35.23.03.2003,,,,,,3 Sidotentrem,,
35.23.03.2004,,,,,,4 Kedungjambangan,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016"
