Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
65,KALIMANTAN UTARA,1,,
65.00.40001,Pulau Sengatok Besar,,"03°19'48.00"" U 117°21'00.00"" T",BP
65.01,KAB. BULUNGAN,115,,
65.01.40001,Pulau Agis,,"03°13'11.02"" U 117°17'21.06"" T",TBP
65.01.40002,Pulau Anderas Kubar,,"02°44'38.09"" U 117°07'17.20"" T",
65.01.40003,Pulau Antal,,"03°07'46.78"" U 117°24'03.66"" T",BP
65.01.40004,Pulau Apas Payau,,"03°22'39.59"" U 117°28'33.79"" T",
65.01.40005,Pulau Banjang,,"02°56'59.22"" U 117°22'53.02"" T",TBP
65.01.40006,Pulau Bara,,"02°56'56.69"" U 117°30'08.08"" T",TBP
65.01.40007,Pulau Bara Selatan,,"03°03'36.00"" U 117°25'48.00"" T",TBP
65.01.40008,Pulau Barasan,,"03°05'27.78"" U 117°25'15.25"" T",TBP
65.01.40009,Pulau Baru Dua,,"03°33'53.39"" U 117°35'39.27"" T",TBP
65.01.40010,Pulau Baru Satu,,"02°48'22.49"" U 117°37'10.99"" T",TBP
65.01.40011,Pulau Batok,,"03°32'57.73"" U 117°33'59.14"" T",TBP
65.01.40012,Pulau Belipot,,"02°58'59.35"" U 117°33'08.26"" T",TBP
65.01.40013,Pulau Belipot Kecil,,"02°56'50.95"" U 117°32'58.08"" T",TBP
65.01.40014,Pulau Belipot Tengah,,"02°57'36.83"" U 117°31'08.64"" T",TBP
65.01.40015,Pulau Bengara,,"03°10'39.33"" U 117°13'25.38"" T",TBP
65.01.40016,Pulau Berai,,"03°00'27.68"" U 117°31'07.39"" T",TBP
65.01.40017,Pulau Berunai,,"03°06'19.09"" U 117°34'27.21"" T",TBP
65.01.40018,Pulau Buka,,"03°07'03.04"" U 117°36'09.54"" T",TBP
65.01.40019,Pulau Buluhperindu,,"02°49'23.39"" U 117°22'07.29"" T",BP
65.01.40020,Pulau Buntu,,"03°06'46.56"" U 117°28'18.78"" T",TBP
65.01.40021,Pulau Bunyu,,"03°31'33.80"" U 117°49'01.99"" T",BP
65.01.40022,Pulau Burung,,"03°34'39.17"" U 117°51'22.39"" T",TBP
65.01.40023,Pulau Busang Belua,,"02°44'23.34"" U 116°49'49.07"" T",
65.01.40024,Pulau Busang Lasan,,"02°43'54.04"" U 116°49'19.52"" T",
65.01.40025,Pulau Busang Lejuh,,"02°49'13.21"" U 116°41'31.81"" T",
65.01.40026,Pulau Busang Long Pangean,,"02°41'26.13"" U 116°45'54.70"" T",
65.01.40027,Pulau Busang Mayun,,"02°49'16.29"" U 116°41'09.20"" T",
65.01.40028,Pulau Buyu,,"02°54'24.98"" U 117°23'44.01"" T",BP
65.01.40029,Pulau Cangkir,,"03°04'22.82"" U 117°30'26.97"" T",TBP
65.01.40030,Pulau Cermin,,"03°04'34.22"" U 117°37'52.59"" T",TBP
65.01.40031,Pulau Cermin Kecil,,"03°07'42.03"" U 117°37'00.66"" T",TBP
65.01.40032,Pulau Cincin Selatan,,"03°03'32.59"" U 117°26'45.03"" T",TBP
65.01.40033,Pulau Cincin Utara,,"03°03'47.22"" U 117°26'35.97"" T",TBP
65.01.40034,Pulau Ibus,,"02°49'12.00"" U 117°41'24.00"" T",TBP
