K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.10.04.2010,,,,,,10 Gogok Darussalam,,"Pemekaran sebagian Desa Insit, Perda no.4/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.04.2011,,,,,,11 Maini Darul Aman,,"Pemekaran sebagian Desa Tanjung, Perda no.4/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.04.2012,,,,,,12 Mengkikip,,"Pemekaran sebagian Desa Tanjung Peranap, , Perda no. 4/2012"
14.10.04.2013,,,,,,13 Alai Selatan,,"Pemekaran sebagian Desa Alai, , Perda no. 4/2012"
14.10.04.2014,,,,,,14 Tanjung Darul Takzim,,"Pemekaran sebagian Desa Tanjung, Perda no.4/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.05,,,,5Merbau,1,9,,Semula wil. Kab. Bengkalis
14.10.05.1001,,,,,1Teluk Belitung,,,
14.10.05.2002,,,,,,1 Meranti Bunting,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.05.2003,,,,,,2 Lukit,,
14.10.05.2004,,,,,,3 Bagan Melibur,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Mengkirau,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Mengkopot,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Selat Akar,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Bandul,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Kudap,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Dedap,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Tanjungpadang,,"Menjadi wil Kec. Tasik Putri Puyu, Perda No. 16/2012"
,,,,,,Telukketapang,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,Baran Melintang,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,Renak Dungun,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,Kuala Merbau,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,Centai,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,Semukut,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
14.10.05.2018,,,,,,4 Pelantai,,
14.10.05.2019,,,,,,5 Tanjung Kulim,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Tanjungbunga,,"Menjadi wil Kec. Pulaumerbau, Perda No. 7/2011"
,,,,,,,,
