K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.04.03.2001,,,,,,1 Simawang,,
13.04.03.2002,,,,,,2 Balimbiang,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.03.2003,,,,,,3 III Koto,,
13.04.03.2004,,,,,,4 Padang Magek,,
13.04.03.2005,,,,,,5 Rambatan,,
13.04.04,,,,4Lima Kaum,-,5,,
13.04.04.2001,,,,,,1 Baringin,,
13.04.04.2002,,,,,,2 Limo Kaum,,
13.04.04.2003,,,,,,3 Parambahan,,
13.04.04.2004,,,,,,4 Cubadak,,
13.04.04.2005,,,,,,5 Labuh,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.05,,,,5Tanjung Emas,-,4,,
13.04.05.2001,,,,,,1 Tanjung Barulak,,
13.04.05.2002,,,,,,2 Saruaso,,
13.04.05.2003,,,,,,3 Koto Tangah,,
13.04.05.2004,,,,,,4 Pagaruyung,,
13.04.06,,,,6Lintau Buo,-,4,,
13.04.06.2001,,,,,,1 Taluk,,"Perbaikan nama dari Taluak menjadi Taluk, surat Bupati Tanah Datar
No 130/386/POD/2021 Tgl 5 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
13.04.06.2002,,,,,,2 Buo,,
13.04.06.2003,,,,,,3 Tigo Jangko,,
13.04.06.2004,,,,,,4 Pangian,,
13.04.07,,,,7Sungayang,-,5,,
13.04.07.2001,,,,,,1 Sungai Patai,,
13.04.07.2002,,,,,,2 Andaleh Baruh Bukik,,"Perbaikan nomenklatur sesuai Surat Bup. No. 130/795/POD-2019 tgl
30-4-2019 dan Rekom Dit Dekonsentrasi, TP dan Kerjasama No.
458/TU/DK/SDV/2019 tgl 15 Mei 2019, Kep. Bup No.
120.123/468/POD-2018 tgl 13-11-2018"
13.04.07.2003,,,,,,3 Tanjung,,
13.04.07.2004,,,,,,4 Sungayang,,
13.04.07.2005,,,,,,5 Minang Kabau,,
13.04.08,,,,8Sungai Tarab,-,10,,
13.04.08.2001,,,,,,1 Simpuruik,,
13.04.08.2002,,,,,,2 Sungai Tarab,,
13.04.08.2003,,,,,,3 Gurun,,
,,,,,,,,
