K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.02,KAB. KOTABARU,,,22,4,198,"9.354,933","Luas Wilayah Indikatif, PBW & GP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
63.02.01,,,,1Pulau Sembilan,-,5,,"Perbaikan nama Kec sesuai Kep.Gub Tk.I No. 7/1066/PEM tgl 17 Mei
1977, Srt Bup No.100/1539/SETDA tgl 28 Sept 2018 dan Srt Gub
No.126/01615/PEM tgl 4 Okt 2018"
63.02.01.2001,,,,,,1 Labuan Barat,,
63.02.01.2002,,,,,,2 Teluk Sungai,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.01.2003,,,,,,3 Maradapan,,
63.02.01.2004,,,,,,4 Tengah,,
63.02.01.2005,,,,,,5 Tanjung Nyiur,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.02,,,,2Pulau Laut Barat,-,11,,"Perbaikan nama Kec sesuai Kep.Gub Tk.I No. 7/1066/PEM tgl 17 Mei
1977, Srt Bup No.100/1539/SETDA tgl 28 Sept 2018 dan Srt Gub
No.126/01615/PEM tgl 4 Okt 2018"
,,,,,,Tanjungkunyit,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
,,,,,,Tanjungtengah,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
,,,,,,Tanjungpelayar,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
,,,,,,Gosongpanjang,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
63.02.02.2005,,,,,,1 Lontar Selatan,,
63.02.02.2006,,,,,,2 Lontar Timur,,
63.02.02.2007,,,,,,3 Sebanti,,
63.02.02.2008,,,,,,4 Sepagar,,
63.02.02.2009,,,,,,5 Semaras,,
,,,,,,Semisir,,"Menjadi wil. Kec. Pulau Laut Tengah, Perda No. 10/2003"
,,,,,,Teluktamiyang,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
63.02.02.2012,,,,,,6 Terangkih,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,Kampung Baru,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
,,,,,,Tanjungsungkai,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
63.02.02.2015,,,,,,7 Gemuruh,,
,,,,,,Tata Mekar,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
63.02.02.2017,,,,,,8 Tapian Balai,,
63.02.02.2018,,,,,,9 Lontar Utara,,
,,,,,,Bandar Raya,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
,,,,,,Bangun Rejo,,"Menjadi wil Kec. Pulaulaut Tanjung Selayar, Perda No. 12/2012"
63.02.02.2021,,,,,,10 Sumber Sari,,
63.02.02.2022,,,,,,11 Subur Makmur,,
,,,,,,,,
