NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,35.24.10,10 Maduran,,,,,,17,,,
,35.24.11,11 Sambeng,,,,,,22,,,
,35.24.12,12 Sugio,,,,,,21,,,
,35.24.13,13 Pucuk,,,,,,17,,,
,35.24.14,14 Paciran,,,,,1,16,,,
,35.24.15,15 Solokuro,,,,,,10,,,
,35.24.16,16 Mantup,,,,,,15,,,
,35.24.17,17 Sukodadi,,,,,,20,,,
,35.24.18,18 Karanggeneng,,,,,,18,,,
,35.24.19,19 Kembangbahu,,,,,,18,,,
,35.24.20,20 Kalitengah,,,,,,20,,,
,35.24.21,21 Turi,,,,,,19,,,
,35.24.22,22 Lamongan,,,,,8,12,,,
,35.24.23,23 Tikung,,,,,,13,,,
,35.24.24,24 Karangbinangun,,,,,,21,,,
,35.24.25,25 Deket,,,,,,17,,,
,35.24.26,26 Glagah,,,,,,29,,,
,35.24.27,27 Sarirejo,,,,,,9,,,
,35.25,25 KAB. GRESIK,Gresik,,,18,26,330,1.256,1.284.863,"Luas Wilayah Indikatif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.25.01,1 Dukun,,,,,,26,,,
,35.25.02,2 Balongpanggang,,,,,,25,,,
,35.25.03,3 Panceng,,,,,,14,,,
,35.25.04,4 Benjeng,,,,,,23,,,
,35.25.05,5 Duduksampeyan,,,,,,23,,,
,35.25.06,6 Wringinanom,,,,,,16,,,
,35.25.07,7 Ujungpangkah,,,,,,13,,,
,35.25.08,8 Kedamean,,,,,,15,,,
,35.25.09,9 Sidayu,,,,,,21,,,
,35.25.10,10 Manyar,,,,,,23,,,
,35.25.11,11 Cerme,,,,,,25,,,
,35.25.12,12 Bungah,,,,,,22,,,
,35.25.13,13 Menganti,,,,,,22,,,
,35.25.14,14 Kebomas,,,,,10,11,,,
,35.25.15,15 Driyorejo,,,,,,16,,,
