K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64,KALIMANTAN TIMUR,,,,,,,
64.72,KOTA SAMARINDA,,,10,59,0,"716,783","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
64.72.01,,,,1Palaran,5,-,,
64.72.01.1001,,,,,1Rawa Makmur,,,
64.72.01.1002,,,,,2Handil Bakti,,,
64.72.01.1003,,,,,3Bukuan,,,
64.72.01.1004,,,,,4Simpang Pasir,,,
64.72.01.1005,,,,,5Bantuas,,,
64.72.02,,,,2Samarinda Seberang,6,-,,
64.72.02.1001,,,,,1Sungai Keledang,,,
64.72.02.1002,,,,,2Baqa,,,
64.72.02.1003,,,,,3Mesjid,,,
,,,,,"Simpang Tiga/Loa
Janan Ilir",,,Menjadi wil Kec. Loa Janan Ilir Perda No. 2/2010
,,,,,Harapan Baru,,,Menjadi wil Kec. Loa Janan Ilir Perda No. 2/2010
,,,,,Sengkotek,,,Menjadi wil Kec. Loa Janan Ilir Perda No. 2/2010
,,,,,Tani Aman,,,Menjadi wil Kec. Loa Janan Iir Perda No. 2/2010
,,,,,Rapak Dalam,,,Menjadi wil Kec. Loa Janan Ilir Perda No. 2/2010
64.72.02.1009,,,,,4Mangkupalas,,,Pemekaran sebagian wil Kel. Mesjid Perda No. 6/2014
64.72.02.1010,,,,,5Tenun Samarinda,,,Pemekaran sebagian wil Kel. Mesjid Perda No. 6/2014
64.72.02.1011,,,,,6Gunung Panjang,,,Pemekaran sebagian wil Kel. Sungai Keledang Perda No. 6/2014
64.72.03,,,,3Samarinda Ulu,8,-,,
64.72.03.1001,,,,,1Teluk Lerong Ilir,,,
64.72.03.1002,,,,,2Jawa,,,
,,,,,Bugis,,,Menjadi wil Kec. Samarinda Kota Perda No. 2/2010
64.72.03.1004,,,,,3Air Putih,,,
64.72.03.1005,,,,,4Sidodadi,,,
64.72.03.1006,,,,,5Air Hitam,,,
64.72.03.1007,,,,,6Dadi Mulya,,,
64.72.03.1008,,,,,7Gunung Kelua,,,
64.72.03.1009,,,,,8Bukit Pinang,,,
64.72.04,,,,4Samarinda Ilir,5,-,,
64.72.04.1001,,,,,1Selili,,,
64.72.04.1002,,,,,2Sungai Dama,,,
64.72.04.1003,,,,,3Sidomulyo,,,
,,,,,Karang Mumus,,,Menjadi wil Kec. Samarinda Kota Perda No. 2/2010
,,,,,Pelabuhan,,,Menjadi wil Kec. Samarinda Kota Perda No. 2/2010
,,,,,,,,
